node_id,zone_id,name,bin_index,node_type,control_type,x_coord,y_coord,geometry,production,attraction
1613,1613,,,,,320892.0612,5811862.063,,1,1
1614,1614,,,,,321467.0612,5811907.063,,1,1
1615,1615,,,,,319407.3642,5811787.41,,1,1
1616,1616,,,,,317691.0612,5811111.063,,1,1
1617,1617,,,,,317588.0612,5811189.063,,1,1
1618,1618,,,,,317895.291,5811771.597,,1,1
1619,1619,,,,,322116.0612,5811561.063,,1,1
1620,1620,,,,,322411.7905,5811819.1274999995,,1,1
1621,1621,,,,,322228.4141,5811656.385,,1,1
1622,1622,,,,,320946.0612,5811465.063,,1,1
1623,1623,,,,,320902.4455,5811453.956,,1,1
1624,1624,,,,,321213.0612,5811796.063,,1,1
1625,1625,,,,,321378.3707,5811747.084,,1,1
1626,1626,,,,,321048.0612,5811575.063,,1,1
1627,1627,,,,,318881.0612,5811717.063,,1,1
1628,1628,,,,,320930.6776,5811545.487,,1,1
1629,1629,,,,,320969.6276,5811474.566,,1,1
1630,1630,,,,,320898.1639,5811585.164,,1,1
1631,1631,,,,,320014.0612,5811246.063,,1,1
1632,1632,,,,,320108.5274,5811411.009,,1,1
1633,1633,,,,,320008.1177,5811023.264,,1,1
1634,1634,,,,,320632.0612,5811809.063,,1,1
1635,1635,,,,,324512.0612,5811147.063,,1,1
1636,1636,,,,,320196.9175,5811595.567,,1,1
1637,1637,,,,,320506.0612,5811759.063,,1,1
1638,1638,,,,,324243.8996,5811206.625,,1,1
1639,1639,,,,,324652.1834,5811079.199,,1,1
1640,1640,,,,,323411.3693,5811517.882,,1,1
1641,1641,,,,,322957.8,5811429.843,,1,1
1642,1642,,,,,321992.0612,5811810.063,,1,1
1643,1643,,,,,320503.8143,5811528.792,,1,1
1644,1644,,,,,321582.754,5811739.883,,1,1
1645,1645,,,,,321002.0158,5811369.066,,1,1
1646,1646,,,,,322698.0612,5811492.063,,1,1
1647,1647,,,,,322716.0612,5811520.063,,1,1
1648,1648,,,,,317795.0612,5811430.063,,1,1
1649,1649,,,,,321464.0612,5811473.063,,1,1
1650,1650,,,,,317179.0043,5811260.636,,1,1
1651,1651,,,,,318999.0612,5811621.063,,1,1
1652,1652,,,,,320865.0612,5811340.063,,1,1
1653,1653,,,,,320849.0612,5811254.063,,1,1
1654,1654,,,,,321216.0213,5811579.593,,1,1
1655,1655,,,,,318646.0612,5811328.063,,1,1
1656,1656,,,,,317725.0571,5811335.351,,1,1
1657,1657,,,,,319183.0612,5811549.019,,1,1
1658,1658,,,,,320125.0612,5811562.063,,1,1
1659,1659,,,,,322342.0612,5811593.063,,1,1
1660,1660,,,,,320626.963,5811375.284,,1,1
1661,1661,,,,,319459.0612,5811502.063,,1,1
1662,1662,,,,,319325.214,5811433.476,,1,1
1663,1663,,,,,318962.0612,5811535.063,,1,1
1664,1664,,,,,319013.2667,5811534.404,,1,1
1665,1665,,,,,321056.0612,5811499.063,,1,1
1666,1666,,,,,319354.0612,5811485.063,,1,1
1667,1667,,,,,318630.044,5811543.84,,1,1
1668,1668,,,,,318381.0016,5811525.936,,1,1
1669,1669,,,,,321048.0612,5811575.063,,1,1
1670,1670,,,,,313452.0308,5811507.793,,1,1
1671,1671,,,,,313514.0612,5811455.063,,1,1
1672,1672,,,,,318743.7953,5811518.402,,1,1
1673,1673,,,,,321025.0385,5811472.0645,,1,1
1674,1674,,,,,320983.0612,5811284.063,,1,1
1675,1675,,,,,318183.6773,5811497.927,,1,1
1676,1676,,,,,318169.1118,5811472.776,,1,1
1677,1677,,,,,319050.0612,5811511.063,,1,1
1678,1678,,,,,319796.6714,5811378.583,,1,1
1679,1679,,,,,313600.0612,5811491.063,,1,1
1680,1680,,,,,314034.9411,5811477.463,,1,1
1681,1681,,,,,319682.0612,5811338.063,,1,1
1682,1682,,,,,319641.0612,5811327.063,,1,1
1683,1683,,,,,320903.284,5811420.885,,1,1
1684,1684,,,,,322597.0612,5811477.063,,1,1
1685,1685,,,,,322480.0612,5811494.063,,1,1
1686,1686,,,,,317465.0003,5811264.797,,1,1
1687,1687,,,,,322273.0612,5811430.063,,1,1
1688,1688,,,,,322462.29524999997,5811373.1565000005,,1,1
1689,1689,,,,,317917.0612,5811417.063,,1,1
1690,1690,,,,,314702.0612,5811238.063,,1,1
1691,1691,,,,,322605.0612,5811521.063,,1,1
1692,1692,,,,,313508.0612,5811422.063,,1,1
1693,1693,,,,,313600.0612,5811376.063,,1,1
1694,1694,,,,,316141.0612,5810571.063,,1,1
1695,1695,,,,,319249.0612,5811448.063,,1,1
1696,1696,,,,,322772.0612,5811462.063,,1,1
1697,1697,,,,,322843.0612,5811385.063,,1,1
1698,1698,,,,,322941.1953,5811288.659,,1,1
1699,1699,,,,,317888.0612,5811436.063,,1,1
1700,1700,,,,,320600.0391,5811204.664,,1,1
1701,1701,,,,,319379.0612,5811426.063,,1,1
1702,1702,,,,,319824.0612,5811320.063,,1,1
1703,1703,,,,,319309.1271,5811403.057,,1,1
1704,1704,,,,,325180.95535,5811325.494,,1,1
1705,1705,,,,,325105.8495,5811221.925,,1,1
1706,1706,,,,,322754.0612,5811430.063,,1,1
1707,1707,,,,,322738.4261,5811457.273,,1,1
1708,1708,,,,,317285.2964,5811239.459,,1,1
1709,1709,,,,,322705.0612,5811456.063,,1,1
1710,1710,,,,,319318.5054,5811348.535,,1,1
1711,1711,,,,,320720.0997,5811404.506,,1,1
1712,1712,,,,,324394.0612,5810647.063,,1,1
1713,1713,,,,,324503.2058,5810586.128,,1,1
1714,1714,,,,,313436.0612,5811380.063,,1,1
1715,1715,,,,,320661.6036,5811331.902,,1,1
1716,1716,,,,,320746.8654,5811225.691,,1,1
1717,1717,,,,,320592.0612,5811330.063,,1,1
1718,1718,,,,,320382.1026,5811119.47,,1,1
1719,1719,,,,,317326.0837,5810710.247,,1,1
1720,1720,,,,,315151.0612,5810939.063,,1,1
1721,1721,,,,,322651.5293,5811316.25,,1,1
1722,1722,,,,,322736.0612,5811271.063,,1,1
1723,1723,,,,,317688.3227,5811377.407,,1,1
1724,1724,,,,,320523.0612,5811303.063,,1,1
1725,1725,,,,,314588.0612,5811304.063,,1,1
1726,1726,,,,,320437.7543,5811296.883,,1,1
1727,1727,,,,,322963.0612,5811230.063,,1,1
1728,1728,,,,,322918.0612,5811118.063,,1,1
1729,1729,,,,,317677.0612,5811259.063,,1,1
1730,1730,,,,,320653.0612,5811291.063,,1,1
1731,1731,,,,,320608.0316,5811304.191,,1,1
1732,1732,,,,,320448.939,5811278.539,,1,1
1733,1733,,,,,316426.239,5810472.634,,1,1
1734,1734,,,,,316345.0044,5810591.103,,1,1
1735,1735,,,,,316474.0173,5810340.43,,1,1
1736,1736,,,,,317286.4106,5811270.208,,1,1
1737,1737,,,,,316977.9384,5811193.43,,1,1
1738,1738,,,,,319402.0612,5811240.063,,1,1
1739,1739,,,,,316269.0612,5810632.063,,1,1
1740,1740,,,,,317090.2602,5811140.723,,1,1
1741,1741,,,,,317714.0612,5811167.063,,1,1
1742,1742,,,,,314709.0612,5811252.063,,1,1
1743,1743,,,,,325160.6204,5811238.101,,1,1
1744,1744,,,,,325249.0612,5811214.063,,1,1
1745,1745,,,,,320811.3325,5811144.876,,1,1
1746,1746,,,,,325540.7114,5811129.941,,1,1
1747,1747,,,,,324910.777,5811127.715,,1,1
1748,1748,,,,,320647.4582,5811084.098,,1,1
1749,1749,,,,,325163.0612,5811191.063,,1,1
1750,1750,,,,,325269.0612,5811187.063,,1,1
1751,1751,,,,,314803.2997,5811074.235,,1,1
1752,1752,,,,,325126.0612,5811174.063,,1,1
1753,1753,,,,,325052.0612,5811151.063,,1,1
1754,1754,,,,,317083.0612,5811169.063,,1,1
1755,1755,,,,,324771.0612,5811116.063,,1,1
1756,1756,,,,,323103.0612,5811023.063,,1,1
1757,1757,,,,,324898.0612,5811030.063,,1,1
1758,1758,,,,,324846.0612,5811107.063,,1,1
1759,1759,,,,,325835.2632,5811057.915,,1,1
1760,1760,,,,,320428.4879,5810997.753,,1,1
1761,1761,,,,,314582.0612,5811117.063,,1,1
1762,1762,,,,,314692.68045,5811095.649,,1,1
1763,1763,,,,,314558.0612,5810897.063,,1,1
1764,1764,,,,,324530.0612,5811104.063,,1,1
1765,1765,,,,,324439.0612,5811104.063,,1,1
1766,1766,,,,,325313.0612,5811098.063,,1,1
1767,1767,,,,,325253.0612,5811143.063,,1,1
1768,1768,,,,,324754.0612,5811062.063,,1,1
1769,1769,,,,,320695.0612,5810961.063,,1,1
1770,1770,,,,,325692.3765,5811076.105,,1,1
1771,1771,,,,,325370.0612,5811136.063,,1,1
1772,1772,,,,,325250.0612,5811180.063,,1,1
1773,1773,,,,,324398.0612,5811067.063,,1,1
1774,1774,,,,,324324.0612,5811034.063,,1,1
1775,1775,,,,,314690.68045,5810337.649,,1,1
1776,1776,,,,,324599.8011,5811067.139,,1,1
1777,1777,,,,,324492.9717,5811080.193,,1,1
1778,1778,,,,,324811.0612,5811065.063,,1,1
1779,1779,,,,,324343.466,5811066.225,,1,1
1780,1780,,,,,324433.0612,5811088.063,,1,1
1781,1781,,,,,324792.0612,5811054.063,,1,1
1782,1782,,,,,325922.0612,5811022.063,,1,1
1783,1783,,,,,324090.0612,5810849.063,,1,1
1784,1784,,,,,325838.8572,5811043.212,,1,1
1785,1785,,,,,316760.5429,5810990.461,,1,1
1786,1786,,,,,324852.0612,5811011.063,,1,1
1787,1787,,,,,320477.76565,5810876.393999999,,1,1
1788,1788,,,,,326005.0612,5810957.063,,1,1
1789,1789,,,,,313989.8561,5810962.024,,1,1
1790,1790,,,,,313951.0612,5810763.063,,1,1
1791,1791,,,,,320742.0689,5810840.055,,1,1
1792,1792,,,,,319908.0612,5810912.063,,1,1
1793,1793,,,,,323253.0612,5810887.063,,1,1
1794,1794,,,,,325919.0612,5811008.063,,1,1
1795,1795,,,,,316852.7593,5810821.949,,1,1
1796,1796,,,,,323189.0612,5810929.063,,1,1
1797,1797,,,,,322342.0612,5811558.063,,1,1
1798,1798,,,,,324085.5152,5810859.747,,1,1
1799,1799,,,,,326357.0612,5810477.063,,1,1
1800,1800,,,,,323919.0612,5810765.063,,1,1
1801,1801,,,,,323786.0612,5810726.063,,1,1
1802,1802,,,,,323920.0612,5810779.063,,1,1
1803,1803,,,,,320634.55615,5810797.545,,1,1
1804,1804,,,,,319785.0612,5810749.063,,1,1
1805,1805,,,,,326001.0612,5810946.063,,1,1
1806,1806,,,,,316712.4324,5810753.149,,1,1
1807,1807,,,,,316735.0612,5810811.063,,1,1
1808,1808,,,,,316377.0299,5810608.221,,1,1
1809,1809,,,,,316292.0612,5810615.063,,1,1
1810,1810,,,,,319569.2041,5810621.469,,1,1
1811,1811,,,,,316661.0612,5810821.063,,1,1
1812,1812,,,,,323784.0612,5810736.063,,1,1
1813,1813,,,,,323715.0612,5810720.063,,1,1
1814,1814,,,,,322761.0612,5811523.063,,1,1
1815,1815,,,,,322817.0612,5811446.063,,1,1
1816,1816,,,,,322866.0612,5811416.063,,1,1
1817,1817,,,,,322914.0612,5811405.063,,1,1
1818,1818,,,,,314578.0612,5809601.063,,1,1
1819,1819,,,,,317796.0612,5810574.063,,1,1
1820,1820,,,,,319388.1652,5810559.944,,1,1
1821,1821,,,,,319546.5612,5810539.04,,1,1
1822,1822,,,,,323656.0612,5810327.063,,1,1
1823,1823,,,,,322862.0612,5810480.063,,1,1
1824,1824,,,,,319508.5262,5810416.785,,1,1
1825,1825,,,,,320740.0612,5810556.063,,1,1
1826,1826,,,,,320886.0612,5810471.063,,1,1
1827,1827,,,,,319880.1907,5810500.951,,1,1
1828,1828,,,,,312923.363,5810470.058,,1,1
1829,1829,,,,,320673.0612,5810385.063,,1,1
1830,1830,,,,,319763.0612,5810459.063,,1,1
1831,1831,,,,,319924.0612,5810380.063,,1,1
1832,1832,,,,,326412.0612,5810424.063,,1,1
1833,1833,,,,,322823.0529,5810214.829,,1,1
1834,1834,,,,,326347.0612,5810472.063,,1,1
1835,1835,,,,,319553.0612,5810375.063,,1,1
1836,1836,,,,,322668.0612,5811522.063,,1,1
1837,1837,,,,,313089.0612,5810453.063,,1,1
1838,1838,,,,,322605.0612,5811542.063,,1,1
1839,1839,,,,,324522.0612,5811090.063,,1,1
1840,1840,,,,,327411.0612,5810184.063,,1,1
1841,1841,,,,,326404.0612,5810418.063,,1,1
1842,1842,,,,,326514.0612,5810371.063,,1,1
1843,1843,,,,,326555.0612,5810359.063,,1,1
1844,1844,,,,,327273.0612,5810337.063,,1,1
1845,1845,,,,,327357.0612,5810265.063,,1,1
1846,1846,,,,,327268.0612,5810327.063,,1,1
1847,1847,,,,,327148.0612,5810383.063,,1,1
1848,1848,,,,,316589.0612,5809954.063,,1,1
1849,1849,,,,,327015.0612,5810419.063,,1,1
1850,1850,,,,,327149.0612,5810396.063,,1,1
1851,1851,,,,,323006.9526,5810188.321,,1,1
1852,1852,,,,,322791.0612,5809974.063,,1,1
1853,1853,,,,,318163.0612,5810191.063,,1,1
1854,1854,,,,,318490.0612,5810112.063,,1,1
1855,1855,,,,,320896.0612,5810153.063,,1,1
1856,1856,,,,,317937.0612,5809865.063,,1,1
1857,1857,,,,,327019.0612,5810410.063,,1,1
1858,1858,,,,,326942.0612,5810408.063,,1,1
1859,1859,,,,,326605.0612,5810343.063,,1,1
1860,1860,,,,,326554.0612,5810348.063,,1,1
1861,1861,,,,,326666.0612,5810355.063,,1,1
1862,1862,,,,,326788.0612,5810383.063,,1,1
1863,1863,,,,,321190.0612,5810220.063,,1,1
1864,1864,,,,,318246.0612,5809758.063,,1,1
1865,1865,,,,,318803.0191,5809912.019,,1,1
1866,1866,,,,,320599.0612,5809927.063,,1,1
1867,1867,,,,,326668.0612,5810344.063,,1,1
1868,1868,,,,,324917.0612,5811086.063,,1,1
1869,1869,,,,,317395.0612,5809982.063,,1,1
1870,1870,,,,,317607.0612,5809930.063,,1,1
1871,1871,,,,,324913.0612,5811095.063,,1,1
1872,1872,,,,,325053.0612,5811164.063,,1,1
1873,1873,,,,,322743.0612,5809615.063,,1,1
1874,1874,,,,,317823.0612,5809874.063,,1,1
1875,1875,,,,,325327.0612,5811120.063,,1,1
1876,1876,,,,,318906.0612,5809837.063,,1,1
1877,1877,,,,,318578.2491,5809588.747,,1,1
1878,1878,,,,,325180.0612,5811183.063,,1,1
1879,1879,,,,,326447.0612,5810390.063,,1,1
1880,1880,,,,,320342.52635,5809634.5995000005,,1,1
1881,1881,,,,,327142.9593,5809641.32,,1,1
1882,1882,,,,,312993.0612,5809634.063,,1,1
1883,1883,,,,,326508.0612,5810363.063,,1,1
1884,1884,,,,,326452.0612,5810401.063,,1,1
1885,1885,,,,,327366.981,5809612.318,,1,1
1886,1886,,,,,313188.0952,5809612.253,,1,1
1887,1887,,,,,326606.0612,5810353.063,,1,1
1888,1888,,,,,314548.7178,5809278.714,,1,1
1889,1889,,,,,318816.32680000004,5809473.709000001,,1,1
1890,1890,,,,,313933.6573,5809348.258,,1,1
1891,1891,,,,,326859.0612,5810405.063,,1,1
1892,1892,,,,,314188.0612,5809313.063,,1,1
1893,1893,,,,,314785.0612,5809249.063,,1,1
1894,1894,,,,,314730.0612,5809019.063,,1,1
1895,1895,,,,,324284.3153,5808863.141,,1,1
1896,1896,,,,,314826.0612,5808800.063,,1,1
1897,1897,,,,,326936.0612,5810418.063,,1,1
1898,1898,,,,,323187.95505,5808763.987,,1,1
1899,1899,,,,,326789.0612,5810374.063,,1,1
1900,1900,,,,,326862.0612,5810395.063,,1,1
1901,1901,,,,,327418.0612,5810193.063,,1,1
1902,1902,,,,,327346.0612,5810263.063,,1,1
1903,1903,,,,,323334.839,5814863.893,,1,1
1904,1904,,,,,323339.3018,5814886.034,,1,1
1905,1905,,,,,323373.8509,5815081.487,,1,1
1906,1906,,,,,323372.1991,5815051.152,,1,1
1907,1907,,,,,323353.9625,5814888.708,,1,1
1908,1908,,,,,323347.6092,5814866.833,,1,1
1909,1909,,,,,319525.0612,5815268.063,,1,1
1910,1910,,,,,322124.0612,5812277.063,,1,1
1911,1911,,,,,322007.0612,5812310.063,,1,1
1912,1912,,,,,322443.0612,5812043.063,,1,1
1913,1913,,,,,322741.0612,5811888.063,,1,1
1914,1914,,,,,319411.7036,5815681.11,,1,1
1915,1915,,,,,319449.0612,5815987.063,,1,1
1916,1916,,,,,319484.0612,5816289.063,,1,1
1917,1917,,,,,319513.4244,5816495.032,,1,1
1918,1918,,,,,319436.3112,5816807.002,,1,1
1919,1919,,,,,320925.0521,5812925.086,,1,1
1920,1920,,,,,312356.4766,5812172.386,,1,1
1921,1921,,,,,312622.9521,5816016.626,,1,1
1922,1922,,,,,312507.0628,5815039.713,,1,1
1923,1923,,,,,326154.4957,5808289.662,,1,1
1924,1924,,,,,327054.1472,5808216.229,,1,1
1925,1925,,,,,327769.6374,5810765.873,,1,1
1926,1926,,,,,327607.6961,5812878.808,,1,1
1927,1927,,,,,327587.2086,5811972.566,,1,1
1928,1928,,,,,323403.6615,5808317.931,,1,1
1929,1929,,,,,324213.0865,5808285.453,,1,1
1930,1930,,,,,327710.8621,5814090.577,,1,1
1931,1931,,,,,319347.5518,5818023.896,,1,1
1932,1932,,,,,324886.3583,5818108.678,,1,1
1933,1933,,,,,325612.0433,5818145.736,,1,1
1934,1934,,,,,326231.0384,5818073.694,,1,1
1935,1935,,,,,318348.8159,5818317.527,,1,1
1936,1936,,,,,322352.3264,5808217.254,,1,1
1937,1937,,,,,322485.43,5808324.064,,1,1
1938,1938,,,,,322592.6838,5808315.18,,1,1
1939,1939,,,,,312607.2223,5811560.303,,1,1
1940,1940,,,,,327765.0612,5815590.063,,1,1
1941,1941,,,,,312660.68,5817626.453,,1,1
1942,1942,,,,,318886.1503,5818285.121,,1,1
1943,1943,,,,,321430.0758,5818143.099,,1,1
1944,1944,,,,,323781.0517,5818120.825,,1,1
1945,1945,,,,,320547.861,5818105.195,,1,1
1946,1946,,,,,322103.278,5818066.358,,1,1
1947,1947,,,,,317151.6904,5818048.448,,1,1
1948,1948,,,,,317259.7517,5818039.883,,1,1
1949,1949,,,,,322840.1367,5818029.874,,1,1
1950,1950,,,,,315516.0797,5817742.079,,1,1
1951,1951,,,,,327480.5671,5817466.825,,1,1
1952,1952,,,,,312446.8121,5816292.285,,1,1
1953,1953,,,,,312447.2717,5816234.111,,1,1
1954,1954,,,,,327702.3382,5815559.699,,1,1
1955,1955,,,,,327560.604,5814818.676,,1,1
1956,1956,,,,,312684.2321,5814592.554,,1,1
1957,1957,,,,,327679.2697,5814288.033,,1,1
1958,1958,,,,,312593.1126,5814180.773,,1,1
1959,1959,,,,,327677.6948,5813658.086,,1,1
1960,1960,,,,,327690.8505,5813392.578,,1,1
1961,1961,,,,,321182.2338,5808257.812,,1,1
1962,1962,,,,,312419.5696,5813073.316,,1,1
1963,1963,,,,,312418.5686,5812966.315,,1,1
1964,1964,,,,,327825.1297,5811258.939,,1,1
1965,1965,,,,,312576.0957,5810512.825,,1,1
1966,1966,,,,,327575.1731,5810015.091,,1,1
1967,1967,,,,,312519.919,5809694.51,,1,1
1968,1968,,,,,327557.3174,5809592.724,,1,1
1969,1969,,,,,327748.5064,5808661.984,,1,1
1970,1970,,,,,320906.2599,5808255.698,,1,1
1971,1971,,,,,325023.5731,5808163.252,,1,1
1972,1972,,,,,325833.9527,5808124.433,,1,1
1973,1973,,,,,321619.5562,5808290.816,,1,1
1974,1974,,,,,326627.6358,5808270.919,,1,1
1975,1975,,,,,315379.3321,5808250.577,,1,1
1976,1976,,,,,321944.9416,5808087.428,,1,1
1977,1977,,,,,322204.5558,5808186.413,,1,1
1978,1978,,,,,315044.2962,5808150.799,,1,1
1979,1979,,,,,314664.2551,5807906.495,,1,1
1980,1980,,,,,317390.4092,5818019.029,,1,1
1981,1981,,,,,321356.0612,5813418.063,,1,1
1982,1982,,,,,324901.9362,5815851.53,,1,1
1983,1983,,,,,320077.3112,5812963.463,,1,1
1984,1984,,,,,323874.0612,5815679.063,,1,1
1985,1985,,,,,324317.0612,5815831.063,,1,1
1986,1986,,,,,322745.0612,5815323.063,,1,1
1987,1987,,,,,321326.0612,5815618.063,,1,1
1988,1988,,,,,321887.0612,5815013.063,,1,1
1989,1989,,,,,322466.0612,5814984.063,,1,1
1990,1990,,,,,322700.0612,5814855.063,,1,1
1991,1991,,,,,323922.0612,5814186.063,,1,1
1992,1992,,,,,321798.0612,5814099.063,,1,1
1993,1993,,,,,321076.0612,5812861.063,,1,1
1994,1994,,,,,322628.0612,5814154.063,,1,1
1995,1995,,,,,323644.0612,5812994.063,,1,1
1996,1996,,,,,324367.0612,5812921.063,,1,1
1997,1997,,,,,325089.0612,5812919.063,,1,1
1998,1998,,,,,323584.0612,5811200.063,,1,1
1999,1999,,,,,324829.0612,5811337.063,,1,1
2000,2000,,,,,321570.0612,5812817.063,,1,1
2001,2001,,,,,318042.0612,5815097.063,,1,1
2002,2002,,,,,317318.0612,5815581.063,,1,1
2003,2003,,,,,318244.0612,5816014.063,,1,1
2004,2004,,,,,317736.0612,5816154.063,,1,1
2005,2005,,,,,317314.0612,5816214.063,,1,1
2006,2006,,,,,316106.0612,5817159.063,,1,1
2007,2007,,,,,316730.0612,5816874.063,,1,1
2008,2008,,,,,316051.1355,5817651.299,,1,1
2009,2009,,,,,318022.0612,5816866.063,,1,1
2010,2010,,,,,317819.0612,5817634.063,,1,1
2011,2011,,,,,314673.0612,5815730.063,,1,1
2012,2012,,,,,315173.0612,5813268.063,,1,1
2013,2013,,,,,314312.0612,5813244.063,,1,1
2014,2014,,,,,314156.0612,5813827.063,,1,1
2015,2015,,,,,313490.4049,5812503.31,,1,1
2016,2016,,,,,313831.7799,5812628.368,,1,1
2017,2017,,,,,314182.0612,5809534.063,,1,1
2018,2018,,,,,320951.0612,5812534.063,,1,1
2019,2019,,,,,313750.0612,5814292.063,,1,1
2020,2020,,,,,313784.0612,5814586.063,,1,1
2021,2021,,,,,313833.0612,5815105.063,,1,1
2022,2022,,,,,314379.0612,5814799.063,,1,1
2023,2023,,,,,314561.2715,5808894.532,,1,1
2024,2024,,,,,320736.0612,5812461.063,,1,1
2025,2025,,,,,322510.0612,5808712.063,,1,1
2026,2026,,,,,322918.0612,5809163.063,,1,1
2027,2027,,,,,323867.0612,5808954.063,,1,1
2028,2028,,,,,324689.0612,5808823.063,,1,1
2029,2029,,,,,324591.0612,5809275.063,,1,1
2030,2030,,,,,324100.0612,5809365.063,,1,1
2031,2031,,,,,323083.0612,5810773.063,,1,1
2032,2032,,,,,324247.8427,5810219.225,,1,1
2033,2033,,,,,322608.0612,5809861.063,,1,1
2034,2034,,,,,325558.0612,5810461.063,,1,1
2035,2035,,,,,325704.0612,5809397.063,,1,1
2036,2036,,,,,325525.0612,5808708.063,,1,1
2037,2037,,,,,321160.0612,5812646.063,,1,1
2038,2038,,,,,326362.0612,5809305.063,,1,1
2039,2039,,,,,327168.3897,5809904.704,,1,1
2040,2040,,,,,320633.0612,5808852.063,,1,1
2041,2041,,,,,320115.3112,5809048.7,,1,1
2042,2042,,,,,319979.8112,5809574.335,,1,1
2043,2043,,,,,320459.2487,5810612.313,,1,1
2044,2044,,,,,318819.0612,5810218.063,,1,1
2045,2045,,,,,318004.0612,5810142.063,,1,1
2046,2046,,,,,317359.0612,5810254.063,,1,1
2047,2047,,,,,318940.0612,5814983.063,,1,1
2048,2048,,,,,319717.7174,5814154.493,,1,1
2049,2049,,,,,321717.0612,5816198.063,,1,1
2050,2050,,,,,320157.0612,5813867.063,,1,1
2051,2051,,,,,320456.0612,5813821.063,,1,1
2052,2052,,,,,321460.8424,5815001.89,,1,1
2053,2053,,,,,322952.0612,5816280.063,,1,1
2054,2054,,,,,323308.0612,5816102.063,,1,1
2055,2055,,,,,322201.0612,5815620.063,,1,1
2056,2056,,,,,322227.0612,5814246.063,,1,1
2057,2057,,,,,322397.0612,5814258.063,,1,1
2058,2058,,,,,323178.0612,5815547.063,,1,1
2059,2059,,,,,323062.0612,5814656.063,,1,1
2060,2060,,,,,322836.0612,5813816.063,,1,1
2061,2061,,,,,323730.9362,5813458.46,,1,1
2062,2062,,,,,323521.0612,5812078.063,,1,1
2063,2063,,,,,324332.0612,5811979.063,,1,1
2064,2064,,,,,325046.0612,5811880.063,,1,1
2065,2065,,,,,323852.2159,5811218.189,,1,1
2066,2066,,,,,325056.0612,5813537.063,,1,1
2067,2067,,,,,325914.0612,5812614.063,,1,1
2068,2068,,,,,325715.0612,5811934.063,,1,1
2069,2069,,,,,326648.0612,5811758.063,,1,1
2070,2070,,,,,326744.0612,5812539.063,,1,1
2071,2071,,,,,326713.0612,5813630.063,,1,1
2072,2072,,,,,326619.0612,5814036.063,,1,1
2073,2073,,,,,320428.0612,5812608.063,,1,1
2074,2074,,,,,318945.0612,5813680.063,,1,1
2075,2075,,,,,323648.0612,5814727.063,,1,1
2076,2076,,,,,321100.0612,5817110.063,,1,1
2077,2077,,,,,314259.0612,5810161.063,,1,1
2078,2078,,,,,323570.9534,5818139.234,,1,1
2079,2079,,,,,323457.0612,5817230.063,,1,1
2080,2080,,,,,324678.0612,5816573.063,,1,1
2081,2081,,,,,324294.4588,5817381.986,,1,1
2082,2082,,,,,324534.265,5817623.384,,1,1
2083,2083,,,,,325720.0612,5816621.063,,1,1
2084,2084,,,,,326331.4788,5816722.136,,1,1
2085,2085,,,,,326371.0903,5817347.024,,1,1
2086,2086,,,,,320181.0612,5812538.063,,1,1
2087,2087,,,,,314074.2279,5817904.969,,1,1
2088,2088,,,,,320511.0612,5812391.063,,1,1
2089,2089,,,,,314563.0612,5816519.063,,1,1
2090,2090,,,,,313899.0612,5815746.063,,1,1
2091,2091,,,,,320883.0612,5812357.063,,1,1
2092,2092,,,,,315864.0612,5814557.063,,1,1
2093,2093,,,,,314401.0612,5814677.063,,1,1
2094,2094,,,,,314880.5299,5814886.418,,1,1
2095,2095,,,,,315309.0612,5814722.063,,1,1
2096,2096,,,,,314766.0612,5814487.063,,1,1
2097,2097,,,,,315566.0612,5814506.063,,1,1
2098,2098,,,,,315285.0612,5814450.063,,1,1
2099,2099,,,,,315880.0612,5813924.063,,1,1
2100,2100,,,,,320907.0612,5813294.063,,1,1
2101,2101,,,,,320257.0612,5812302.063,,1,1
2102,2102,,,,,314280.0612,5814136.063,,1,1
2103,2103,,,,,314763.0612,5814167.063,,1,1
2104,2104,,,,,314823.5612,5813775.52,,1,1
2105,2105,,,,,314762.0612,5812980.063,,1,1
2106,2106,,,,,313397.0612,5813357.063,,1,1
2107,2107,,,,,314212.0612,5812193.063,,1,1
2108,2108,,,,,319105.0612,5816694.063,,1,1
2109,2109,,,,,316843.0612,5816120.063,,1,1
2110,2110,,,,,317388.0612,5816951.063,,1,1
2111,2111,,,,,319529.0612,5816130.063,,1,1
2112,2112,,,,,315687.4385,5816601.626,,1,1
2113,2113,,,,,318272.0612,5816339.063,,1,1
2114,2114,,,,,317311.0612,5815911.063,,1,1
2115,2115,,,,,318739.5924,5815183.842,,1,1
2116,2116,,,,,320720.0612,5815744.063,,1,1
2117,2117,,,,,316432.0612,5815546.063,,1,1
2118,2118,,,,,318538.0612,5814604.063,,1,1
2119,2119,,,,,320533.0612,5815054.063,,1,1
2120,2120,,,,,319271.0612,5814338.063,,1,1
2121,2121,,,,,317565.0612,5815324.063,,1,1
2122,2122,,,,,317990.0612,5815428.063,,1,1
2123,2123,,,,,318443.0612,5815251.063,,1,1
2124,2124,,,,,317540.5619,5814731.869,,1,1
2125,2125,,,,,318016.5562,5814686.122,,1,1
2126,2126,,,,,318871.0612,5814704.063,,1,1
2127,2127,,,,,318683.0612,5814192.063,,1,1
2128,2128,,,,,319226.0612,5813966.063,,1,1
2129,2129,,,,,319310.0612,5814690.063,,1,1
