link_id,link_id_new,from_node_old,to_node_old,from_node_new,to_node_new,x_from,y_from,x_to,y_to,bias,mae,rmse,mape
,6166,318143,77931,2193,1398,322024.0612,5810115.063,322032.0612,5809860.063,,,,
,6167,318143,76228,2193,927,322024.0612,5810115.063,321882.3026,5810345.341,,,,
,6168,77930,318143,1397,2193,321909.0612,5810242.063,322024.0612,5810115.063,,,,
,6169,77950,318143,1417,2193,322002.7021,5810327.053,322024.0612,5810115.063,,,,
,6170,77931,318143,1398,2193,322032.0612,5809860.063,322024.0612,5810115.063,,,,
,6171,76228,318143,927,2193,321882.3026,5810345.341,322024.0612,5810115.063,,,,
,6172,318145,79108,2194,1492,322154.1862,5809657.097,322077.1862,5809709.898,,,,
,6173,318145,76345,2194,967,322154.1862,5809657.097,322155.3431,5809473.369,,,,
,6174,318145,77981,2194,1425,322154.1862,5809657.097,322209.0612,5809465.063,,,,
,6175,318145,77931,2194,1398,322154.1862,5809657.097,322032.0612,5809860.063,,,,
,6176,79108,318145,1492,2194,322077.1862,5809709.898,322154.1862,5809657.097,,,,
,6177,76345,318145,967,2194,322155.3431,5809473.369,322154.1862,5809657.097,,,,
,6178,77981,318145,1425,2194,322209.0612,5809465.063,322154.1862,5809657.097,,,,
,6179,77931,318145,1398,2194,322032.0612,5809860.063,322154.1862,5809657.097,,,,
,6180,318147,69184,2195,486,322287.0612,5808670.063,322189.0612,5808631.063,,,,
,6181,318147,66928,2195,317,322287.0612,5808670.063,322383.346,5808716.838,,,,
,6182,318147,69182,2195,484,322287.0612,5808670.063,322209.7455,5808546.059,,,,
,6183,318147,66925,2195,314,322287.0612,5808670.063,322329.0612,5808525.063,,,,
,6184,69184,318147,486,2195,322189.0612,5808631.063,322287.0612,5808670.063,,,,
,6185,66928,318147,317,2195,322383.346,5808716.838,322287.0612,5808670.063,,,,
,6186,69182,318147,484,2195,322209.7455,5808546.059,322287.0612,5808670.063,,,,
,6187,66925,318147,314,2195,322329.0612,5808525.063,322287.0612,5808670.063,,,,
,6188,318160,77935,2196,1402,323467.0612,5810290.063,323405.9598,5810132.32,,,,
,6189,318160,79948,2196,1822,323467.0612,5810290.063,323656.0612,5810327.063,,,,
,6190,318160,76259,2196,929,323467.0612,5810290.063,323277.9752,5810147.423,,,,
,6191,318160,77936,2196,1403,323467.0612,5810290.063,323624.0322,5810098.729,,,,
,6192,77935,318160,1402,2196,323405.9598,5810132.32,323467.0612,5810290.063,,,,
,6193,79948,318160,1822,2196,323656.0612,5810327.063,323467.0612,5810290.063,,,,
,6194,76259,318160,929,2196,323277.9752,5810147.423,323467.0612,5810290.063,,,,
,6195,77936,318160,1403,2196,323624.0322,5810098.729,323467.0612,5810290.063,,,,
,6196,318167,77491,2197,1149,321487.5924,5814500.196,321295.5299,5814556.336,,,,
,6197,318167,77511,2197,1156,321487.5924,5814500.196,321666.0612,5814363.063,,,,
,6198,318167,77542,2197,1167,321487.5924,5814500.196,321658.8498,5814309.314,,,,
,6199,318167,77573,2197,1185,321487.5924,5814500.196,321275.2459,5814352.816,,,,
,6200,77491,318167,1149,2197,321295.5299,5814556.336,321487.5924,5814500.196,,,,
,6201,77511,318167,1156,2197,321666.0612,5814363.063,321487.5924,5814500.196,,,,
,6202,77542,318167,1167,2197,321658.8498,5814309.314,321487.5924,5814500.196,,,,
,6203,77573,318167,1185,2197,321275.2459,5814352.816,321487.5924,5814500.196,,,,
,6204,318169,66923,2198,312,322188.0612,5809001.063,322227.0612,5808851.063,,,,
,6205,318169,65144,2198,231,322188.0612,5809001.063,322249.0612,5809152.063,,,,
,6206,318169,69187,2198,489,322188.0612,5809001.063,322050.8695,5809098.162,,,,
,6207,318169,66924,2198,313,322188.0612,5809001.063,322136.3507,5808822.415,,,,
,6208,66923,318169,312,2198,322227.0612,5808851.063,322188.0612,5809001.063,,,,
,6209,65144,318169,231,2198,322249.0612,5809152.063,322188.0612,5809001.063,,,,
,6210,69187,318169,489,2198,322050.8695,5809098.162,322188.0612,5809001.063,,,,
,6211,66924,318169,313,2198,322136.3507,5808822.415,322188.0612,5809001.063,,,,
,6212,318171,77412,2199,1120,319987.0612,5814872.063,320211.0612,5814840.063,,,,
,6213,318171,71785,2199,642,319987.0612,5814872.063,319949.0612,5815126.063,,,,
,6214,318171,71782,2199,639,319987.0612,5814872.063,320046.0612,5815204.063,,,,
,6215,318171,76368,2199,972,319987.0612,5814872.063,319824.1445,5814573.15,,,,
,6216,77412,318171,1120,2199,320211.0612,5814840.063,319987.0612,5814872.063,,,,
,6217,71785,318171,642,2199,319949.0612,5815126.063,319987.0612,5814872.063,,,,
,6218,71782,318171,639,2199,320046.0612,5815204.063,319987.0612,5814872.063,,,,
,6219,76368,318171,972,2199,319824.1445,5814573.15,319987.0612,5814872.063,,,,
,6220,318175,77753,2200,1302,321204.0612,5813369.063,321230.0612,5813422.063,,,,
,6221,318175,77824,2200,1347,321204.0612,5813369.063,321238.7487,5813299.205,,,,
,6222,318175,77788,2200,1322,321204.0612,5813369.063,321271.0494,5813312.216,,,,
,6223,318175,77736,2200,1290,321204.0612,5813369.063,321188.2118,5813528.2,,,,
,6224,77753,318175,1302,2200,321230.0612,5813422.063,321204.0612,5813369.063,,,,
,6225,77824,318175,1347,2200,321238.7487,5813299.205,321204.0612,5813369.063,,,,
,6226,77788,318175,1322,2200,321271.0494,5813312.216,321204.0612,5813369.063,,,,
,6227,77736,318175,1290,2200,321188.2118,5813528.2,321204.0612,5813369.063,,,,
,6228,318177,77435,2201,1128,317759.8865,5814719.365,317782.0612,5814971.063,,,,
,6229,318177,76315,2201,943,317759.8865,5814719.365,317835.0601,5814965.054,,,,
,6230,318177,72579,2201,807,317759.8865,5814719.365,317537.6112,5815003.104,,,,
,6231,318177,77436,2201,1129,317759.8865,5814719.365,317451.4362,5814934.54,,,,
,6232,77435,318177,1128,2201,317782.0612,5814971.063,317759.8865,5814719.365,,,,
,6233,76315,318177,943,2201,317835.0601,5814965.054,317759.8865,5814719.365,,,,
,6234,72579,318177,807,2201,317537.6112,5815003.104,317759.8865,5814719.365,,,,
,6235,77436,318177,1129,2201,317451.4362,5814934.54,317759.8865,5814719.365,,,,
,6236,318179,77484,2202,1148,318192.0612,5814300.063,318325.1816,5814304.266,,,,
,6237,318179,74578,2202,893,318192.0612,5814300.063,318321.0612,5814245.063,,,,
,6238,318179,76295,2202,937,318192.0612,5814300.063,318205.416,5814446.764,,,,
,6239,318179,77353,2202,1099,318192.0612,5814300.063,318345.3562,5814313.89,,,,
,6240,77484,318179,1148,2202,318325.1816,5814304.266,318192.0612,5814300.063,,,,
,6241,74578,318179,893,2202,318321.0612,5814245.063,318192.0612,5814300.063,,,,
,6242,76295,318179,937,2202,318205.416,5814446.764,318192.0612,5814300.063,,,,
,6243,77353,318179,1099,2202,318345.3562,5814313.89,318192.0612,5814300.063,,,,
,6244,318181,74618,2203,894,318668.0612,5817722.063,318824.0612,5817848.063,,,,
,6245,318181,71856,2203,697,318668.0612,5817722.063,318870.8168,5817780.977,,,,
,6246,318181,65196,2203,263,318668.0612,5817722.063,318906.7326,5817773.783,,,,
,6247,318181,74671,2203,902,318668.0612,5817722.063,318864.0612,5817481.063,,,,
,6248,74618,318181,894,2203,318824.0612,5817848.063,318668.0612,5817722.063,,,,
,6249,71856,318181,697,2203,318870.8168,5817780.977,318668.0612,5817722.063,,,,
,6250,65196,318181,263,2203,318906.7326,5817773.783,318668.0612,5817722.063,,,,
,6251,74671,318181,902,2203,318864.0612,5817481.063,318668.0612,5817722.063,,,,
,6252,318188,70813,2204,628,317042.0612,5813917.063,316718.392,5814127.84,,,,
,6253,318188,77768,2204,1311,317042.0612,5813917.063,317097.6041,5813437.712,,,,
,6254,318188,73645,2204,856,317042.0612,5813917.063,316556.0804,5814142.233,,,,
,6255,318188,77554,2204,1174,317042.0612,5813917.063,317677.7475,5814015.357,,,,
,6256,70813,318188,628,2204,316718.392,5814127.84,317042.0612,5813917.063,,,,
,6257,77768,318188,1311,2204,317097.6041,5813437.712,317042.0612,5813917.063,,,,
,6258,73645,318188,856,2204,316556.0804,5814142.233,317042.0612,5813917.063,,,,
,6259,77554,318188,1174,2204,317677.7475,5814015.357,317042.0612,5813917.063,,,,
,6260,318191,77569,2205,1183,320837.0612,5814007.063,320712.0612,5814067.063,,,,
,6261,318191,77628,2205,1227,320837.0612,5814007.063,320954.1036,5813895.058,,,,
,6262,318191,77627,2205,1226,320837.0612,5814007.063,320694.0974,5813923.069,,,,
,6263,318191,77581,2205,1192,320837.0612,5814007.063,320981.0612,5814117.063,,,,
,6264,77569,318191,1183,2205,320712.0612,5814067.063,320837.0612,5814007.063,,,,
,6265,77628,318191,1227,2205,320954.1036,5813895.058,320837.0612,5814007.063,,,,
,6266,77627,318191,1226,2205,320694.0974,5813923.069,320837.0612,5814007.063,,,,
,6267,77581,318191,1192,2205,320981.0612,5814117.063,320837.0612,5814007.063,,,,
,6268,318195,77585,2206,1195,321422.0612,5813996.063,321248.0612,5814088.063,,,,
,6269,318195,77587,2206,1196,321422.0612,5813996.063,321632.0612,5814031.063,,,,
,6270,318195,77687,2206,1256,321422.0612,5813996.063,321610.2928,5813846.816,,,,
,6271,318195,77636,2206,1233,321422.0612,5813996.063,321219.8887,5813866.298,,,,
,6272,77585,318195,1195,2206,321248.0612,5814088.063,321422.0612,5813996.063,,,,
,6273,77587,318195,1196,2206,321632.0612,5814031.063,321422.0612,5813996.063,,,,
,6274,77687,318195,1256,2206,321610.2928,5813846.816,321422.0612,5813996.063,,,,
,6275,77636,318195,1233,2206,321219.8887,5813866.298,321422.0612,5813996.063,,,,
,6276,318198,77827,2207,1349,318782.76,5813188.84,318660.0612,5813152.063,,,,
,6277,318198,77856,2207,1371,318782.76,5813188.84,318813.1768,5813044.906,,,,
,6278,318198,72254,2207,737,318782.76,5813188.84,318932.5026,5812964.256,,,,
,6279,318198,77820,2207,1344,318782.76,5813188.84,318481.0612,5813250.063,,,,
,6280,77827,318198,1349,2207,318660.0612,5813152.063,318782.76,5813188.84,,,,
,6281,77856,318198,1371,2207,318813.1768,5813044.906,318782.76,5813188.84,,,,
,6282,72254,318198,737,2207,318932.5026,5812964.256,318782.76,5813188.84,,,,
,6283,77820,318198,1344,2207,318481.0612,5813250.063,318782.76,5813188.84,,,,
,6284,318200,72764,2208,812,319517.0612,5813629.063,319634.9987,5813554.684,,,,
,6285,318200,72763,2208,811,319517.0612,5813629.063,319410.7008,5813781.039,,,,
,6286,318200,77692,2208,1260,319517.0612,5813629.063,319705.434,5813642.023,,,,
,6287,318200,72765,2208,813,319517.0612,5813629.063,319352.0612,5813533.063,,,,
,6288,72764,318200,812,2208,319634.9987,5813554.684,319517.0612,5813629.063,,,,
,6289,72763,318200,811,2208,319410.7008,5813781.039,319517.0612,5813629.063,,,,
,6290,77692,318200,1260,2208,319705.434,5813642.023,319517.0612,5813629.063,,,,
,6291,72765,318200,813,2208,319352.0612,5813533.063,319517.0612,5813629.063,,,,
,6292,318204,74664,2209,901,324319.0649,5818074.976,324296.0612,5817824.063,,,,
,6293,318204,74657,2209,900,324319.0649,5818074.976,324115.657,5817849.342,,,,
,6294,318204,317315,2209,1944,324319.0649,5818074.976,323781.0517,5818120.825,,,,
,6295,318204,317289,2209,1932,324319.0649,5818074.976,324886.3583,5818108.678,,,,
,6296,74664,318204,901,2209,324296.0612,5817824.063,324319.0649,5818074.976,,,,
,6297,74657,318204,900,2209,324115.657,5817849.342,324319.0649,5818074.976,,,,
,6298,318465,318204,2298,2209,323775.0707,5818121.302,324319.0649,5818074.976,,,,
,6299,318469,318204,2300,2209,324883.3638,5818108.86,324319.0649,5818074.976,,,,
,6300,318206,66084,2210,297,324223.0612,5816893.063,324161.0669,5817015.857,,,,
,6301,318206,76334,2210,960,324223.0612,5816893.063,324419.0605,5816479.058,,,,
,6302,318206,76333,2210,959,324223.0612,5816893.063,324766.0499,5816804.065,,,,
,6303,318206,66086,2210,299,324223.0612,5816893.063,324782.0668,5816941.051,,,,
,6304,66084,318206,297,2210,324161.0669,5817015.857,324223.0612,5816893.063,,,,
,6305,76334,318206,960,2210,324419.0605,5816479.058,324223.0612,5816893.063,,,,
,6306,76333,318206,959,2210,324766.0499,5816804.065,324223.0612,5816893.063,,,,
,6307,66086,318206,299,2210,324782.0668,5816941.051,324223.0612,5816893.063,,,,
,6308,318211,66091,2211,304,325780.0612,5817374.063,325752.0612,5817654.063,,,,
,6309,318211,66089,2211,302,325780.0612,5817374.063,325512.0612,5817245.063,,,,
,6310,318211,74709,2211,913,325780.0612,5817374.063,326126.0612,5817248.063,,,,
,6311,318211,66090,2211,303,325780.0612,5817374.063,325557.0715,5817672.095,,,,
,6312,66091,318211,304,2211,325752.0612,5817654.063,325780.0612,5817374.063,,,,
,6313,66089,318211,302,2211,325512.0612,5817245.063,325780.0612,5817374.063,,,,
,6314,74709,318211,913,2211,326126.0612,5817248.063,325780.0612,5817374.063,,,,
,6315,66090,318211,303,2211,325557.0715,5817672.095,325780.0612,5817374.063,,,,
,6316,318216,66083,2212,296,326799.0612,5816854.063,326715.7665,5816715.939,,,,
,6317,318216,76336,2212,962,326799.0612,5816854.063,326642.9187,5817002.42,,,,
,6318,318216,65523,2212,278,326799.0612,5816854.063,327121.7778,5817033.304,,,,
,6319,318216,77115,2212,1017,326799.0612,5816854.063,326345.0612,5816876.063,,,,
,6320,66083,318216,296,2212,326715.7665,5816715.939,326799.0612,5816854.063,,,,
,6321,76336,318216,962,2212,326642.9187,5817002.42,326799.0612,5816854.063,,,,
,6322,65523,318216,278,2212,327121.7778,5817033.304,326799.0612,5816854.063,,,,
,6323,77115,318216,1017,2212,326345.0612,5816876.063,326799.0612,5816854.063,,,,
,6324,318218,77692,2213,1260,319768.0612,5813652.063,319705.434,5813642.023,,,,
,6325,318218,77614,2213,1216,319768.0612,5813652.063,319723.0541,5813795.081,,,,
,6326,318218,72764,2213,812,319768.0612,5813652.063,319634.9987,5813554.684,,,,
,6327,318218,77765,2213,1308,319768.0612,5813652.063,319688.8846,5813496.87,,,,
,6328,77692,318218,1260,2213,319705.434,5813642.023,319768.0612,5813652.063,,,,
,6329,77614,318218,1216,2213,319723.0541,5813795.081,319768.0612,5813652.063,,,,
,6330,72764,318218,812,2213,319634.9987,5813554.684,319768.0612,5813652.063,,,,
,6331,77765,318218,1308,2213,319688.8846,5813496.87,319768.0612,5813652.063,,,,
,6332,318220,66073,2214,286,325330.4688,5816694.277,325441.0612,5816631.063,,,,
,6333,318220,66074,2214,287,325330.4688,5816694.277,325459.9781,5816785.071,,,,
,6334,318220,76335,2214,961,325330.4688,5816694.277,325264.0747,5816876.219,,,,
,6335,318220,66078,2214,291,325330.4688,5816694.277,325466.1022,5816868.079,,,,
,6336,66073,318220,286,2214,325441.0612,5816631.063,325330.4688,5816694.277,,,,
,6337,66074,318220,287,2214,325459.9781,5816785.071,325330.4688,5816694.277,,,,
,6338,76335,318220,961,2214,325264.0747,5816876.219,325330.4688,5816694.277,,,,
,6339,66078,318220,291,2214,325466.1022,5816868.079,325330.4688,5816694.277,,,,
,6340,318223,76334,2215,960,324364.0612,5816376.063,324419.0605,5816479.058,,,,
,6341,318223,77159,2215,1029,324364.0612,5816376.063,324722.1898,5816439.148,,,,
,6342,318223,66070,2215,283,324364.0612,5816376.063,324738.0612,5816353.063,,,,
,6343,318223,66072,2215,285,324364.0612,5816376.063,324731.2314,5816280.454,,,,
,6344,76334,318223,960,2215,324419.0605,5816479.058,324364.0612,5816376.063,,,,
,6345,77159,318223,1029,2215,324722.1898,5816439.148,324364.0612,5816376.063,,,,
,6346,66070,318223,283,2215,324738.0612,5816353.063,324364.0612,5816376.063,,,,
,6347,66072,318223,285,2215,324731.2314,5816280.454,324364.0612,5816376.063,,,,
,6348,318227,77715,2216,1275,320248.0612,5813568.063,320401.4574,5813619.402,,,,
,6349,318227,77701,2216,1267,320248.0612,5813568.063,320365.0009,5813718.889,,,,
,6350,318227,77807,2216,1335,320248.0612,5813568.063,320256.1395,5813359.547,,,,
,6351,318227,77758,2216,1306,320248.0612,5813568.063,320448.9983,5813508.037,,,,
,6352,77715,318227,1275,2216,320401.4574,5813619.402,320248.0612,5813568.063,,,,
,6353,77701,318227,1267,2216,320365.0009,5813718.889,320248.0612,5813568.063,,,,
,6354,77807,318227,1335,2216,320256.1395,5813359.547,320248.0612,5813568.063,,,,
,6355,77758,318227,1306,2216,320448.9983,5813508.037,320248.0612,5813568.063,,,,
,6356,318232,77789,2217,1323,321438.0612,5813287.063,321544.2818,5813257.253,,,,
,6357,318232,77741,2217,1294,321438.0612,5813287.063,321490.0304,5813395.025,,,,
,6358,318232,77823,2217,1346,321438.0612,5813287.063,321313.0612,5813205.063,,,,
,6359,318232,77788,2217,1322,321438.0612,5813287.063,321271.0494,5813312.216,,,,
,6360,77789,318232,1323,2217,321544.2818,5813257.253,321438.0612,5813287.063,,,,
,6361,77741,318232,1294,2217,321490.0304,5813395.025,321438.0612,5813287.063,,,,
,6362,77823,318232,1346,2217,321313.0612,5813205.063,321438.0612,5813287.063,,,,
,6363,77788,318232,1322,2217,321271.0494,5813312.216,321438.0612,5813287.063,,,,
,6364,318234,77773,2218,1314,320738.0612,5813489.063,320755.2535,5813361.072,,,,
,6365,318234,77727,2218,1281,320738.0612,5813489.063,320796.9843,5813667.317,,,,
,6366,318234,77733,2218,1287,320738.0612,5813489.063,320919.0612,5813578.063,,,,
,6367,318234,77629,2218,1228,320738.0612,5813489.063,320668.9195,5813680.827,,,,
,6368,77773,318234,1314,2218,320755.2535,5813361.072,320738.0612,5813489.063,,,,
,6369,77727,318234,1281,2218,320796.9843,5813667.317,320738.0612,5813489.063,,,,
,6370,77733,318234,1287,2218,320919.0612,5813578.063,320738.0612,5813489.063,,,,
,6371,77629,318234,1228,2218,320668.9195,5813680.827,320738.0612,5813489.063,,,,
,6372,318237,77805,2219,1333,319705.9049,5813135.114,319797.4987,5813265.122,,,,
,6373,318237,79133,2219,1517,319705.9049,5813135.114,319672.1096,5812938.042,,,,
,6374,318237,72768,2219,816,319705.9049,5813135.114,319537.7462,5813271.875,,,,
,6375,318237,76291,2219,933,319705.9049,5813135.114,319894.04,5813022.053,,,,
,6376,77805,318237,1333,2219,319797.4987,5813265.122,319705.9049,5813135.114,,,,
,6377,79133,318237,1517,2219,319672.1096,5812938.042,319705.9049,5813135.114,,,,
,6378,72768,318237,816,2219,319537.7462,5813271.875,319705.9049,5813135.114,,,,
,6379,76291,318237,933,2219,319894.04,5813022.053,319705.9049,5813135.114,,,,
,6380,318240,77799,2220,1330,321835.0612,5813245.063,321879.0612,5813381.063,,,,
,6381,318240,77750,2220,1300,321835.0612,5813245.063,321799.9831,5813389.084,,,,
,6382,318240,77756,2220,1304,321835.0612,5813245.063,322035.0739,5813359.125,,,,
,6383,318240,77841,2220,1360,321835.0612,5813245.063,321571.0262,5813179.262,,,,
,6384,77799,318240,1330,2220,321879.0612,5813381.063,321835.0612,5813245.063,,,,
,6385,77750,318240,1300,2220,321799.9831,5813389.084,321835.0612,5813245.063,,,,
,6386,77756,318240,1304,2220,322035.0739,5813359.125,321835.0612,5813245.063,,,,
,6387,77841,318240,1360,2220,321571.0262,5813179.262,321835.0612,5813245.063,,,,
,6388,318244,77830,2221,1352,322687.0612,5813026.063,322464.0612,5813049.063,,,,
,6389,318244,77828,2221,1350,322687.0612,5813026.063,322727.0612,5813279.063,,,,
,6390,318244,77775,2221,1316,322687.0612,5813026.063,322492.1032,5813309.039,,,,
,6391,318244,79561,2221,1568,322687.0612,5813026.063,322623.0612,5812652.063,,,,
,6392,77830,318244,1352,2221,322464.0612,5813049.063,322687.0612,5813026.063,,,,
,6393,77828,318244,1350,2221,322727.0612,5813279.063,322687.0612,5813026.063,,,,
,6394,77775,318244,1316,2221,322492.1032,5813309.039,322687.0612,5813026.063,,,,
,6395,79561,318244,1568,2221,322623.0612,5812652.063,322687.0612,5813026.063,,,,
,6396,318249,77827,2222,1349,318693.7368,5813055.581,318660.0612,5813152.063,,,,
,6397,318249,77856,2222,1371,318693.7368,5813055.581,318813.1768,5813044.906,,,,
,6398,318249,72254,2222,737,318693.7368,5813055.581,318932.5026,5812964.256,,,,
,6399,318249,77820,2222,1344,318693.7368,5813055.581,318481.0612,5813250.063,,,,
,6400,77827,318249,1349,2222,318660.0612,5813152.063,318693.7368,5813055.581,,,,
,6401,77856,318249,1371,2222,318813.1768,5813044.906,318693.7368,5813055.581,,,,
,6402,72254,318249,737,2222,318932.5026,5812964.256,318693.7368,5813055.581,,,,
,6403,77820,318249,1344,2222,318481.0612,5813250.063,318693.7368,5813055.581,,,,
,6404,318253,76292,2223,934,319766.0612,5812412.063,319845.1392,5812506.887,,,,
,6405,318253,72264,2223,745,319766.0612,5812412.063,319634.9987,5812340.293,,,,
,6406,318253,72260,2223,742,319766.0612,5812412.063,319592.1679,5812405.036,,,,
,6407,318253,76293,2223,935,319766.0612,5812412.063,319932.1004,5812288.864,,,,
,6408,76292,318253,934,2223,319845.1392,5812506.887,319766.0612,5812412.063,,,,
,6409,72264,318253,745,2223,319634.9987,5812340.293,319766.0612,5812412.063,,,,
,6410,72260,318253,742,2223,319592.1679,5812405.036,319766.0612,5812412.063,,,,
,6411,76293,318253,935,2223,319932.1004,5812288.864,319766.0612,5812412.063,,,,
,6412,318257,79645,2224,1611,318563.0612,5812231.063,318505.0612,5811806.063,,,,
,6413,318257,70652,2224,610,318563.0612,5812231.063,318059.0612,5812394.063,,,,
,6414,318257,70650,2224,608,318563.0612,5812231.063,318047.0612,5812395.063,,,,
,6415,318257,70653,2224,611,318563.0612,5812231.063,318006.9081,5812203.843,,,,
,6416,79645,318257,1611,2224,318505.0612,5811806.063,318563.0612,5812231.063,,,,
,6417,70652,318257,610,2224,318059.0612,5812394.063,318563.0612,5812231.063,,,,
,6418,70650,318257,608,2224,318047.0612,5812395.063,318563.0612,5812231.063,,,,
,6419,70653,318257,611,2224,318006.9081,5812203.843,318563.0612,5812231.063,,,,
,6420,318259,190557,2225,1912,322270.0612,5812010.063,322443.0612,5812043.063,,,,
,6421,318259,70656,2225,614,322270.0612,5812010.063,322211.0612,5811801.063,,,,
,6422,318259,79633,2225,1600,322270.0612,5812010.063,322084.8292,5811861.784,,,,
,6423,318259,70627,2225,596,322270.0612,5812010.063,322014.0612,5811934.063,,,,
,6424,190557,318259,1912,2225,322443.0612,5812043.063,322270.0612,5812010.063,,,,
,6425,70656,318259,614,2225,322211.0612,5811801.063,322270.0612,5812010.063,,,,
,6426,79633,318259,1600,2225,322084.8292,5811861.784,322270.0612,5812010.063,,,,
,6427,70627,318259,596,2225,322014.0612,5811934.063,322270.0612,5812010.063,,,,
,6428,318261,79583,2226,1582,322618.0612,5812340.063,322542.0612,5812061.063,,,,
,6429,318261,79561,2226,1568,322618.0612,5812340.063,322623.0612,5812652.063,,,,
,6430,318261,79562,2226,1569,322618.0612,5812340.063,322420.0612,5812615.063,,,,
,6431,318261,79568,2226,1574,322618.0612,5812340.063,322387.0612,5812594.063,,,,
,6432,79583,318261,1582,2226,322542.0612,5812061.063,322618.0612,5812340.063,,,,
,6433,79561,318261,1568,2226,322623.0612,5812652.063,322618.0612,5812340.063,,,,
,6434,79562,318261,1569,2226,322420.0612,5812615.063,322618.0612,5812340.063,,,,
,6435,79568,318261,1574,2226,322387.0612,5812594.063,322618.0612,5812340.063,,,,
,6436,318264,77874,2227,1376,320669.0612,5813180.063,320727.0612,5813098.063,,,,
,6437,318264,77884,2227,1379,320669.0612,5813180.063,320627.0337,5813058.076,,,,
,6438,318264,77759,2227,1307,320669.0612,5813180.063,320543.0373,5813276.027,,,,
,6439,318264,77810,2227,1338,320669.0612,5813180.063,320841.0976,5813143.969,,,,
,6440,77874,318264,1376,2227,320727.0612,5813098.063,320669.0612,5813180.063,,,,
,6441,77884,318264,1379,2227,320627.0337,5813058.076,320669.0612,5813180.063,,,,
,6442,77759,318264,1307,2227,320543.0373,5813276.027,320669.0612,5813180.063,,,,
,6443,77810,318264,1338,2227,320841.0976,5813143.969,320669.0612,5813180.063,,,,
,6444,318267,73539,2228,839,320365.0612,5812089.063,320227.0524,5812151.066,,,,
,6445,318267,79604,2228,1590,320365.0612,5812089.063,320484.0612,5812203.063,,,,
,6446,318267,73541,2228,841,320365.0612,5812089.063,320446.6456,5812240.421,,,,
,6447,318267,79610,2228,1591,320365.0612,5812089.063,320571.0612,5812089.063,,,,
,6448,73539,318267,839,2228,320227.0524,5812151.066,320365.0612,5812089.063,,,,
,6449,79604,318267,1590,2228,320484.0612,5812203.063,320365.0612,5812089.063,,,,
,6450,73541,318267,841,2228,320446.6456,5812240.421,320365.0612,5812089.063,,,,
,6451,79610,318267,1591,2228,320571.0612,5812089.063,320365.0612,5812089.063,,,,
,6452,318269,79657,2229,1619,322050.0612,5811464.063,322116.0612,5811561.063,,,,
,6453,318269,70658,2229,616,322050.0612,5811464.063,322106.0612,5811625.063,,,,
,6454,318269,79755,2229,1687,322050.0612,5811464.063,322273.0612,5811430.063,,,,
,6455,318269,79659,2229,1621,322050.0612,5811464.063,322228.4141,5811656.385,,,,
,6456,79657,318269,1619,2229,322116.0612,5811561.063,322050.0612,5811464.063,,,,
,6457,70658,318269,616,2229,322106.0612,5811625.063,322050.0612,5811464.063,,,,
,6458,79755,318269,1687,2229,322273.0612,5811430.063,322050.0612,5811464.063,,,,
,6459,79659,318269,1621,2229,322228.4141,5811656.385,322050.0612,5811464.063,,,,
,6460,318272,69236,2230,529,316591.0612,5811571.063,316200.0612,5811435.063,,,,
,6461,318272,70609,2230,579,316591.0612,5811571.063,316202.3379,5811344.725,,,,
,6462,318272,69233,2230,526,316591.0612,5811571.063,316199.0612,5811834.063,,,,
,6463,318272,69235,2230,528,316591.0612,5811571.063,316134.0612,5811693.063,,,,
,6464,69236,318272,529,2230,316200.0612,5811435.063,316591.0612,5811571.063,,,,
,6465,70609,318272,579,2230,316202.3379,5811344.725,316591.0612,5811571.063,,,,
,6466,69233,318272,526,2230,316199.0612,5811834.063,316591.0612,5811571.063,,,,
,6467,69235,318272,528,2230,316134.0612,5811693.063,316591.0612,5811571.063,,,,
,6468,318275,78523,2231,1441,325621.0612,5812731.063,325700.0612,5812661.063,,,,
,6469,318275,79565,2231,1571,325621.0612,5812731.063,325600.0612,5812540.063,,,,
,6470,318275,77891,2231,1384,325621.0612,5812731.063,325810.7799,5812796.818,,,,
,6471,318275,72206,2231,732,325621.0612,5812731.063,325444.8591,5812289.747,,,,
,6472,78523,318275,1441,2231,325700.0612,5812661.063,325621.0612,5812731.063,,,,
,6473,79565,318275,1571,2231,325600.0612,5812540.063,325621.0612,5812731.063,,,,
,6474,77891,318275,1384,2231,325810.7799,5812796.818,325621.0612,5812731.063,,,,
,6475,72206,318275,732,2231,325444.8591,5812289.747,325621.0612,5812731.063,,,,
,6476,318278,76215,2232,923,326179.0612,5811840.063,326259.9952,5811865.071,,,,
,6477,318278,69036,2232,432,326179.0612,5811840.063,326066.0612,5811568.063,,,,
,6478,318278,69042,2232,438,326179.0612,5811840.063,326212.8334,5811514.445,,,,
,6479,318278,79096,2232,1489,326179.0612,5811840.063,326292.0414,5812147.694,,,,
,6480,76215,318278,923,2232,326259.9952,5811865.071,326179.0612,5811840.063,,,,
,6481,69036,318278,432,2232,326066.0612,5811568.063,326179.0612,5811840.063,,,,
,6482,69042,318278,438,2232,326212.8334,5811514.445,326179.0612,5811840.063,,,,
,6483,79096,318278,1489,2232,326292.0414,5812147.694,326179.0612,5811840.063,,,,
,6484,318280,69329,2233,569,317542.0612,5811701.063,317866.1586,5811702.063,,,,
,6485,318280,77545,2233,1170,317542.0612,5811701.063,317878.0612,5811683.063,,,,
