node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone_id,parent_node_id
10000021,Split Node from Node 64753,327040.9825,5814966.03,,,  ,,
10000022,Split Node from Node 64753,327043.1399,5814964.097,,,  ,,
10000023,Split Node from Node 64770,326727.7203,5813777.083,,,  ,,
10000024,Split Node from Node 64770,326728.2316,5813781.553,,,  ,,
10000025,Split Node from Node 65108,325474.6095,5808429.098,,,  ,,
10000026,Split Node from Node 65108,325475.287,5808433.546,,,  ,,
10000027,Split Node from Node 65109,325728.7904,5808395.231,,,  ,,
10000028,Split Node from Node 65109,325727.0398,5808390.284,,,  ,,
10000029,Split Node from Node 65110,325170.3091,5808472.48,,,  ,,
10000030,Split Node from Node 65110,325170.8748,5808476.943,,,  ,,
10000031,Split Node from Node 65141,320354.5935,5808599.642,,,  ,,
10000032,Split Node from Node 65141,320350.7628,5808593.195,,,  ,,
10000033,Split Node from Node 65224,322078.5708,5817898.232,,,  ,,
10000034,Split Node from Node 65224,322083.042,5817897.725,,,  ,,
10000035,Split Node from Node 65526,326978.1788,5816821.006,,,  ,,
10000036,Split Node from Node 65526,326973.7914,5816825.299,,,  ,,
10000037,Split Node from Node 66067,323047.5768,5817730.278,,,  ,,
10000038,Split Node from Node 66067,323052.03,5817729.634,,,  ,,
10000039,Split Node from Node 66081,326734.5514,5816861.892,,,  ,,
10000040,Split Node from Node 66081,326731.571,5816862.234,,,  ,,
10000041,Split Node from Node 66082,326750.9888,5817046.628,,,  ,,
10000042,Split Node from Node 66082,326751.9904,5817047.943,,,  ,,
10000043,Split Node from Node 66277,318130.6768,5817323.985,,,  ,,
10000044,Split Node from Node 66277,318129.4456,5817318.142,,,  ,,
10000045,Split Node from Node 66278,317377.6603,5817367.951,,,  ,,
10000046,Split Node from Node 66278,317378.462,5817362.176,,,  ,,
10000047,Split Node from Node 66935,325717.5344,5813130.6,,,  ,,
10000048,Split Node from Node 66935,325716.8648,5813126.15,,,  ,,
10000049,Split Node from Node 68172,326253.1903,5815638.153,,,  ,,
10000050,Split Node from Node 68172,326248.9321,5815633.974,,,  ,,
10000051,Split Node from Node 68180,326153.8268,5815784.135,,,  ,,
10000052,Split Node from Node 68180,326148.2956,5815781.992,,,  ,,
10000053,Split Node from Node 68181,326118.8692,5816402.759,,,  ,,
10000054,Split Node from Node 68181,326123.2532,5816403.367,,,  ,,
10000055,Split Node from Node 68183,326059.0833,5816715.425,,,  ,,
10000056,Split Node from Node 68183,326065.0391,5816714.702,,,  ,,
10000057,Split Node from Node 68998,324174.6818,5810703.504,,,  ,,
10000058,Split Node from Node 68998,324177.4406,5810708.622,,,  ,,
10000059,Split Node from Node 69013,324879.3633,5810738.272,,,  ,,
10000060,Split Node from Node 69013,324880.7591,5810735.854,,,  ,,
10000061,Split Node from Node 69014,324925.1409,5810797.217,,,  ,,
10000062,Split Node from Node 69014,324928.9815,5810794.91,,,  ,,
10000063,Split Node from Node 69027,325129.739,5811477.082,,,  ,,
10000064,Split Node from Node 69027,325130.2854,5811482.302,,,  ,,
10000065,Split Node from Node 69035,325924.3272,5811591.048,,,  ,,
10000066,Split Node from Node 69035,325923.7952,5811585.079,,,  ,,
10000067,Split Node from Node 69043,324215.0088,5814399.076,,,  ,,
10000068,Split Node from Node 69043,324215.0874,5814403.557,,,  ,,
10000069,Split Node from Node 69165,320826.3706,5809793.571,,,  ,,
10000070,Split Node from Node 69165,320823.7518,5809794.556,,,  ,,
10000071,Split Node from Node 69188,322004.1822,5808958.039,,,  ,,
10000072,Split Node from Node 69188,322001.9402,5808956.087,,,  ,,
10000073,Split Node from Node 69208,315951.6681,5814815.334,,,  ,,
10000074,Split Node from Node 69208,315952.3677,5814822.047,,,  ,,
10000075,Split Node from Node 69209,316064.2522,5814812.056,,,  ,,
10000076,Split Node from Node 69209,316063.8701,5814806.07,,,  ,,
10000077,Split Node from Node 69210,315624.5243,5814852.596,,,  ,,
10000078,Split Node from Node 69210,315625.4191,5814860.042,,,  ,,
10000079,Split Node from Node 69217,314724.2115,5815363.11,,,  ,,
10000080,Split Node from Node 69217,314725.9109,5815359.016,,,  ,,
10000081,Split Node from Node 69231,316447.9059,5811927.195,,,  ,,
10000082,Split Node from Node 69231,316446.2165,5811932.931,,,  ,,
10000083,Split Node from Node 69232,316727.4933,5811991.009,,,  ,,
10000084,Split Node from Node 69232,316728.6291,5811985.118,,,  ,,
10000085,Split Node from Node 70620,321822.8355,5812391.117,,,  ,,
10000086,Split Node from Node 70620,321827.2869,5812395.009,,,  ,,
10000087,Split Node from Node 70640,322260.4687,5808434.445,,,  ,,
10000088,Split Node from Node 70640,322267.6537,5808439.682,,,  ,,
10000089,Split Node from Node 71304,313557.8677,5810400.442,,,  ,,
10000090,Split Node from Node 71304,313561.2394,5810405.621,,,  ,,
10000091,Split Node from Node 71784,319995.9868,5815171.898,,,  ,,
10000092,Split Node from Node 71784,319994.1356,5815174.229,,,  ,,
10000093,Split Node from Node 71809,319663.1198,5815752.559,,,  ,,
10000094,Split Node from Node 71809,319663.0026,5815749.568,,,  ,,
10000095,Split Node from Node 71810,319593.3248,5815747.604,,,  ,,
10000096,Split Node from Node 71810,319592.7976,5815750.523,,,  ,,
10000097,Split Node from Node 71825,325253.0649,5809871.075,,,  ,,
10000098,Split Node from Node 71825,325251.0575,5809869.052,,,  ,,
10000099,Split Node from Node 71827,325405.3603,5809737.756,,,  ,,
10000100,Split Node from Node 71827,325406.7621,5809740.371,,,  ,,
10000101,Split Node from Node 71829,325280.2651,5809817.929,,,  ,,
10000102,Split Node from Node 71829,325277.8573,5809816.198,,,  ,,
10000103,Split Node from Node 71830,325328.8503,5809768.294,,,  ,,
10000104,Split Node from Node 71830,325327.2721,5809765.832,,,  ,,
10000105,Split Node from Node 71854,318400.5572,5817844.444,,,  ,,
10000106,Split Node from Node 71854,318399.5652,5817841.683,,,  ,,
10000107,Split Node from Node 71855,318349.613,5817872.678,,,  ,,
10000108,Split Node from Node 71855,318350.5094,5817875.449,,,  ,,
10000109,Split Node from Node 71857,318082.1074,5817894.561,,,  ,,
10000110,Split Node from Node 71857,318082.015,5817891.565,,,  ,,
10000111,Split Node from Node 71906,323476.5185,5816035.635,,,  ,,
10000112,Split Node from Node 71906,323481.6039,5816038.492,,,  ,,
10000113,Split Node from Node 72055,324647.3014,5816292.05,,,  ,,
10000114,Split Node from Node 72055,324646.7009,5816284.583,,,  ,,
10000115,Split Node from Node 72056,324548.1847,5816287.573,,,  ,,
10000116,Split Node from Node 72056,324547.9789,5816295.057,,,  ,,
10000117,Split Node from Node 72057,324431.7384,5816277.625,,,  ,,
10000118,Split Node from Node 72057,324430.6097,5816285.023,,,  ,,
10000119,Split Node from Node 72058,324337.2733,5816256.737,,,  ,,
10000120,Split Node from Node 72058,324335.2531,5816263.948,,,  ,,
10000121,Split Node from Node 72175,324052.0173,5813193.553,,,  ,,
10000122,Split Node from Node 72175,324052.1051,5813190.574,,,  ,,
10000123,Split Node from Node 72203,325522.3292,5812244.178,,,  ,,
10000124,Split Node from Node 72203,325523.4272,5812248.506,,,  ,,
10000125,Split Node from Node 72259,319766.3143,5812016.956,,,  ,,
10000126,Split Node from Node 72259,319771.808,5812015.171,,,  ,,
10000127,Split Node from Node 72384,319208.5514,5814793.895,,,  ,,
10000128,Split Node from Node 72384,319205.571,5814794.232,,,  ,,
10000129,Split Node from Node 72385,319241.7873,5815066.692,,,  ,,
10000130,Split Node from Node 72385,319244.335,5815065.435,,,  ,,
10000131,Split Node from Node 72432,322566.0429,5814843.734,,,  ,,
10000132,Split Node from Node 72432,322560.0795,5814844.393,,,  ,,
10000133,Split Node from Node 72438,314327.9626,5816480.427,,,  ,,
10000134,Split Node from Node 72438,314322.1598,5816479.7,,,  ,,
10000135,Split Node from Node 72439,314193.2997,5816846.645,,,  ,,
10000136,Split Node from Node 72439,314198.8227,5816845.482,,,  ,,
10000137,Split Node from Node 72487,320534.8411,5812659.191,,,  ,,
10000138,Split Node from Node 72487,320527.8914,5812656.371,,,  ,,
10000139,Split Node from Node 72506,313662.2019,5813782.719,,,  ,,
10000140,Split Node from Node 72506,313659.9205,5813777.408,,,  ,,
10000141,Split Node from Node 72762,319519.7236,5813700.674,,,  ,,
10000142,Split Node from Node 72762,319513.9364,5813694.862,,,  ,,
10000143,Split Node from Node 72766,319460.7171,5813410.662,,,  ,,
10000144,Split Node from Node 72766,319453.4052,5813405.465,,,  ,,
10000145,Split Node from Node 73403,314638.6336,5814536.371,,,  ,,
10000146,Split Node from Node 73403,314633.4888,5814543.756,,,  ,,
10000147,Split Node from Node 73540,320182.8486,5812255.481,,,  ,,
10000148,Split Node from Node 73540,320191.2738,5812258.646,,,  ,,
10000149,Split Node from Node 73542,320279.644,5812021.122,,,  ,,
10000150,Split Node from Node 73542,320272.4784,5812019.005,,,  ,,
10000151,Split Node from Node 73567,319320.4124,5810650.927,,,  ,,
10000152,Split Node from Node 73567,319315.71,5810647.2,,,  ,,
10000153,Split Node from Node 73667,314724.7373,5811183.844,,,  ,,
10000154,Split Node from Node 73667,314719.3851,5811182.283,,,  ,,
10000155,Split Node from Node 74513,318739.5476,5816118.261,,,  ,,
10000156,Split Node from Node 74513,318736.5748,5816117.865,,,  ,,
10000157,Split Node from Node 74672,314105.9581,5817755.028,,,  ,,
10000158,Split Node from Node 74672,314106.1643,5817749.099,,,  ,,
10000159,Split Node from Node 77041,326622.9682,5817324.115,,,  ,,
10000160,Split Node from Node 77041,326620.9642,5817322.63,,,  ,,
10000161,Split Node from Node 77077,326674.5728,5817320.306,,,  ,,
10000162,Split Node from Node 77077,326670.9461,5817317.559,,,  ,,
10000163,Split Node from Node 77135,321546.3789,5816821.046,,,  ,,
10000164,Split Node from Node 77135,321545.7435,5816815.08,,,  ,,
10000165,Split Node from Node 77144,312970.9808,5816680.758,,,  ,,
10000166,Split Node from Node 77144,312967.1416,5816685.369,,,  ,,
10000167,Split Node from Node 77189,314309.0359,5816291.683,,,  ,,
10000168,Split Node from Node 77189,314303.0865,5816292.444,,,  ,,
10000169,Split Node from Node 77197,325142.9135,5816380.818,,,  ,,
10000170,Split Node from Node 77197,325141.2089,5816379.309,,,  ,,
10000171,Split Node from Node 77206,323191.238,5816020.873,,,  ,,
10000172,Split Node from Node 77206,323188.8844,5816019.254,,,  ,,
10000173,Split Node from Node 77310,314217.0834,5815670.427,,,  ,,
10000174,Split Node from Node 77310,314223.039,5815669.7,,,  ,,
10000175,Split Node from Node 77311,322895.5521,5815379.899,,,  ,,
10000176,Split Node from Node 77311,322892.5703,5815380.228,,,  ,,
10000177,Split Node from Node 77352,322380.0744,5815340.291,,,  ,,
10000178,Split Node from Node 77352,322377.9452,5815344.255,,,  ,,
10000179,Split Node from Node 77405,314675.5178,5814915.785,,,  ,,
10000180,Split Node from Node 77405,314670.6046,5814912.341,,,  ,,
10000181,Split Node from Node 77409,322829.5523,5814782.9,,,  ,,
10000182,Split Node from Node 77409,322826.5701,5814783.226,,,  ,,
10000183,Split Node from Node 77459,315468.554,5814769.924,,,  ,,
10000184,Split Node from Node 77459,315465.5684,5814770.203,,,  ,,
10000185,Split Node from Node 77472,319533.7385,5814690.19,,,  ,,
10000186,Split Node from Node 77472,319529.3839,5814694.317,,,  ,,
10000187,Split Node from Node 77527,319419.4781,5814576.284,,,  ,,
10000188,Split Node from Node 77527,319424.6443,5814573.843,,,  ,,
10000189,Split Node from Node 77566,314879.2279,5814346.554,,,  ,,
10000190,Split Node from Node 77566,314878.8945,5814343.573,,,  ,,
10000191,Split Node from Node 77589,319377.9486,5814198.479,,,  ,,
10000192,Split Node from Node 77589,319371.9863,5814199.15,,,  ,,
10000193,Split Node from Node 77604,319836.4429,5814316.592,,,  ,,
10000194,Split Node from Node 77604,319838.492,5814314.401,,,  ,,
10000195,Split Node from Node 77623,322736.5517,5813972.895,,,  ,,
10000196,Split Node from Node 77623,322733.5707,5813973.232,,,  ,,
10000197,Split Node from Node 77630,320605.91,5813931.571,,,  ,,
10000198,Split Node from Node 77630,320606.2124,5813934.556,,,  ,,
10000199,Split Node from Node 77683,321215.7928,5813781.867,,,  ,,
10000200,Split Node from Node 77683,321209.8296,5813782.53,,,  ,,
10000201,Split Node from Node 77708,316056.8687,5813546.463,,,  ,,
10000202,Split Node from Node 77708,316055.2537,5813537.664,,,  ,,
10000203,Split Node from Node 77710,322906.3854,5813712.644,,,  ,,
10000204,Split Node from Node 77710,322906.0495,5813709.663,,,  ,,
10000205,Split Node from Node 77728,320660.244,5813608.11,,,  ,,
10000206,Split Node from Node 77728,320655.8783,5813608.017,,,  ,,
10000207,Split Node from Node 77738,320710.4567,5813476.613,,,  ,,
10000208,Split Node from Node 77738,320707.6657,5813475.513,,,  ,,
10000209,Split Node from Node 77767,325802.2588,5813475.55,,,  ,,
10000210,Split Node from Node 77767,325801.8636,5813472.576,,,  ,,
10000211,Split Node from Node 77784,320894.4547,5813407.419,,,  ,,
10000212,Split Node from Node 77784,320892.3552,5813413.04,,,  ,,
10000213,Split Node from Node 77800,321784.2383,5813257.568,,,  ,,
10000214,Split Node from Node 77800,321779.1931,5813258.85,,,  ,,
10000215,Split Node from Node 77812,320654.9513,5813316.114,,,  ,,
10000216,Split Node from Node 77812,320652.7726,5813321.798,,,  ,,
10000217,Split Node from Node 77836,320587.6418,5813167.238,,,  ,,
10000218,Split Node from Node 77836,320582.0431,5813165.081,,,  ,,
10000219,Split Node from Node 77838,319621.4274,5813080.644,,,  ,,
10000220,Split Node from Node 77838,319613.07,5813077.305,,,  ,,
10000221,Split Node from Node 77850,321101.4073,5813130.998,,,  ,,
10000222,Split Node from Node 77850,321093.0276,5813127.72,,,  ,,
10000223,Split Node from Node 77882,319993.2882,5813056.188,,,  ,,
10000224,Split Node from Node 77882,319991.1496,5813061.833,,,  ,,
10000225,Split Node from Node 77886,321402.2435,5812991.724,,,  ,,
10000226,Split Node from Node 77886,321393.8789,5812988.403,,,  ,,
10000227,Split Node from Node 77926,321744.6254,5810107.229,,,  ,,
10000228,Split Node from Node 77926,321737.497,5810104.897,,,  ,,
10000229,Split Node from Node 77929,321955.7807,5810105.873,,,  ,,
10000230,Split Node from Node 77929,321944.3417,5810102.253,,,  ,,
10000231,Split Node from Node 77976,324799.2727,5808527.548,,,  ,,
10000232,Split Node from Node 77976,324798.6383,5808523.093,,,  ,,
10000233,Split Node from Node 77977,324180.249,5810026.551,,,  ,,
10000234,Split Node from Node 77977,324179.6856,5810022.087,,,  ,,
10000235,Split Node from Node 77978,323536.0315,5809409.645,,,  ,,
10000236,Split Node from Node 77978,323530.0909,5809410.481,,,  ,,
10000237,Split Node from Node 77990,321728.8429,5810773.579,,,  ,,
10000238,Split Node from Node 77990,321729.2795,5810776.547,,,  ,,
10000239,Split Node from Node 78521,325657.5924,5808968.801,,,  ,,
10000240,Split Node from Node 78521,325656.9362,5808964.35,,,  ,,
10000241,Split Node from Node 79032,313566.1556,5810914.615,,,  ,,
10000242,Split Node from Node 79032,313560.2793,5810913.404,,,  ,,
10000243,Split Node from Node 79034,314026.1541,5812800.767,,,  ,,
10000244,Split Node from Node 79034,314025.8433,5812797.784,,,  ,,
10000245,Split Node from Node 79084,326396.8764,5812940.177,,,  ,,
10000246,Split Node from Node 79084,326390.9335,5812941.002,,,  ,,
10000247,Split Node from Node 79137,319971.6792,5812190.664,,,  ,,
10000248,Split Node from Node 79137,319966.0682,5812188.541,,,  ,,
10000249,Split Node from Node 79138,319775.8388,5812115.787,,,  ,,
10000250,Split Node from Node 79138,319770.2836,5812114.34,,,  ,,
10000251,Split Node from Node 79144,321190.8018,5812531.119,,,  ,,
10000252,Split Node from Node 79144,321187.5081,5812539.492,,,  ,,
10000253,Split Node from Node 79153,320751.8174,5812748.314,,,  ,,
10000254,Split Node from Node 79153,320746.2425,5812746.101,,,  ,,
10000255,Split Node from Node 79158,320303.1487,5812929.596,,,  ,,
10000256,Split Node from Node 79158,320300.9112,5812935.163,,,  ,,
10000257,Split Node from Node 79159,319939.7642,5812916.25,,,  ,,
10000258,Split Node from Node 79159,319931.3582,5812913.035,,,  ,,
10000259,Split Node from Node 79160,320022.4409,5812704.062,,,  ,,
10000260,Split Node from Node 79160,320014.0565,5812700.792,,,  ,,
10000261,Split Node from Node 79166,314035.6753,5812325.399,,,  ,,
10000262,Split Node from Node 79166,314032.6971,5812325.758,,,  ,,
10000263,Split Node from Node 79536,319020.4916,5812896.391,,,  ,,
10000264,Split Node from Node 79536,319015.879,5812891.31,,,  ,,
10000265,Split Node from Node 79545,323222.4131,5812818.894,,,  ,,
10000266,Split Node from Node 79545,323223.7093,5812817.233,,,  ,,
10000267,Split Node from Node 79554,323414.8583,5812791.577,,,  ,,
10000268,Split Node from Node 79554,323415.2641,5812794.55,,,  ,,
10000269,Split Node from Node 79567,326320.037,5812339.683,,,  ,,
10000270,Split Node from Node 79567,326314.0854,5812340.444,,,  ,,
10000271,Split Node from Node 79590,322821.8914,5811932.909,,,  ,,
10000272,Split Node from Node 79590,322820.231,5811927.218,,,  ,,
10000273,Split Node from Node 79638,317872.6973,5811960.994,,,  ,,
10000274,Split Node from Node 79638,317871.4251,5811955.132,,,  ,,
10000275,Split Node from Node 79658,322269.4456,5811843.038,,,  ,,
10000276,Split Node from Node 79658,322268.6768,5811837.088,,,  ,,
10000277,Split Node from Node 79671,320089.8023,5811457.826,,,  ,,
10000278,Split Node from Node 79671,320092.3201,5811456.301,,,  ,,
10000279,Split Node from Node 79728,321038.543,5811520.048,,,  ,,
10000280,Split Node from Node 79728,321032.7044,5811521.43,,,  ,,
10000281,Split Node from Node 79733,321017.1345,5811457.72,,,  ,,
10000282,Split Node from Node 79733,321022.9879,5811456.407,,,  ,,
10000283,Split Node from Node 79756,322408.9745,5811373.905,,,  ,,
10000284,Split Node from Node 79756,322407.1479,5811368.222,,,  ,,
10000285,Split Node from Node 79781,325112.7455,5811409.535,,,  ,,
10000286,Split Node from Node 79781,325109.3769,5811412.592,,,  ,,
10000287,Split Node from Node 79866,314718.3645,5811101.527,,,  ,,
10000288,Split Node from Node 79866,314717.7579,5811098.599,,,  ,,
10000289,Split Node from Node 79882,314700.5427,5810280.831,,,  ,,
10000290,Split Node from Node 79882,314697.5797,5810281.296,,,  ,,
10000291,Split Node from Node 79896,320480.8434,5810878.185,,,  ,,
10000292,Split Node from Node 79896,320475.2789,5810875.941,,,  ,,
10000293,Split Node from Node 79918,320624.6123,5810791.668,,,  ,,
10000294,Split Node from Node 79918,320623.5101,5810794.458,,,  ,,
10000295,Split Node from Node 80048,320378.3171,5809668.086,,,  ,,
10000296,Split Node from Node 80048,320373.8053,5809672.041,,,  ,,
10000297,Split Node from Node 80070,318798.3692,5809457.75,,,  ,,
10000298,Split Node from Node 80070,318795.4851,5809451.676,,,  ,,
10000299,Split Node from Node 80150,323140.2743,5808771.548,,,  ,,
10000300,Split Node from Node 80150,323139.6351,5808767.094,,,  ,,
10000301,Split Node from Node 319435,313054.2415,5817650.522,,,  ,,
10000302,Split Node from Node 319435,313054.9381,5817657.302,,,  ,,
10000303,Split Node from Node 319438,312822.3866,5816555.958,,,  ,,
10000304,Split Node from Node 319438,312818.0774,5816561.01,,,  ,,
10000305,Split Node from Node 319471,313631.2818,5810286.531,,,  ,,
10000306,Split Node from Node 319471,313638.0212,5810288.633,,,  ,,
317260,,312356.4766,5812172.386,,Centroid,  ,,
317263,,312622.9521,5816016.626,,Centroid,  ,,
317265,,312507.0628,5815039.713,,Centroid,  ,,
317267,,326154.4957,5808289.662,,Centroid,  ,,
317269,,327054.1472,5808216.229,,Centroid,  ,,
317271,,327769.6374,5810765.873,,Centroid,  ,,
317273,,327607.6961,5812878.808,,Centroid,  ,,
317275,,327587.2086,5811972.566,,Centroid,  ,,
317277,,323403.6615,5808317.931,,Centroid,  ,,
317279,,324213.0865,5808285.453,,Centroid,  ,,
317281,,327710.8621,5814090.577,,Centroid,  ,,
317283,,319347.5518,5818023.896,,Centroid,  ,,
317289,,324886.3583,5818108.678,,Centroid,  ,,
317291,,325612.0433,5818145.736,,Centroid,  ,,
317293,,326231.0384,5818073.694,,Centroid,  ,,
317297,,318348.8159,5818317.527,,Centroid,  ,,
317299,,322352.3264,5808217.254,,Centroid,  ,,
317301,,322485.43,5808324.064,,Centroid,  ,,
317303,,322592.6838,5808315.18,,Centroid,  ,,
317305,,312607.2223,5811560.303,,Centroid,  ,,
317307,,327765.0612,5815590.063,,Centroid,  ,,
317309,,312660.68,5817626.453,,Centroid,  ,,
317311,,318886.1503,5818285.121,,Centroid,  ,,
317313,,321430.0758,5818143.099,,Centroid,  ,,
317315,,323781.0517,5818120.825,,Centroid,  ,,
317317,,320547.861,5818105.195,,Centroid,  ,,
317319,,322103.278,5818066.358,,Centroid,  ,,
317323,,317151.6904,5818048.448,,Centroid,  ,,
317327,,317259.7517,5818039.883,,Centroid,  ,,
317331,,322840.1367,5818029.874,,Centroid,  ,,
317333,,315516.0797,5817742.079,,Centroid,  ,,
317335,,327480.5671,5817466.825,,Centroid,  ,,
317337,,312446.8121,5816292.285,,Centroid,  ,,
317339,,312447.2717,5816234.111,,Centroid,  ,,
317341,,327702.3382,5815559.699,,Centroid,  ,,
317343,,327560.604,5814818.676,,Centroid,  ,,
317345,,312684.2321,5814592.554,,Centroid,  ,,
317347,,327679.2697,5814288.033,,Centroid,  ,,
317349,,312593.1126,5814180.773,,Centroid,  ,,
317351,,327677.6948,5813658.086,,Centroid,  ,,
317353,,327690.8505,5813392.578,,Centroid,  ,,
317355,,321182.2338,5808257.812,,Centroid,  ,,
317357,,312419.5696,5813073.316,,Centroid,  ,,
317359,,312418.5686,5812966.315,,Centroid,  ,,
317361,,327825.1297,5811258.939,,Centroid,  ,,
317363,,312576.0957,5810512.825,,Centroid,  ,,
317365,,327575.1731,5810015.091,,Centroid,  ,,
317367,,312519.919,5809694.51,,Centroid,  ,,
317369,,327557.3174,5809592.724,,Centroid,  ,,
317373,,327748.5064,5808661.984,,Centroid,  ,,
317375,,320906.2599,5808255.698,,Centroid,  ,,
317377,,325023.5731,5808163.252,,Centroid,  ,,
317379,,325833.9527,5808124.433,,Centroid,  ,,
317381,,321619.5562,5808290.816,,Centroid,  ,,
317383,,326627.6358,5808270.919,,Centroid,  ,,
317385,,315379.3321,5808250.577,,Centroid,  ,,
317387,,321944.9416,5808087.428,,Centroid,  ,,
317389,,322204.5558,5808186.413,,Centroid,  ,,
317391,,315044.2962,5808150.799,,Centroid,  ,,
317395,,314664.2551,5807906.495,,Centroid,  ,,
317397,,317390.4092,5818019.029,,Centroid,  ,,
317403,,321356.0612,5813418.063,,Centroid,  ,,
317405,,324901.9362,5815851.53,,Centroid,  ,,
317407,,320077.3112,5812963.463,,Centroid,  ,,
317410,,323874.0612,5815679.063,,Centroid,  ,,
317412,,324317.0612,5815831.063,,Centroid,  ,,
317414,,322745.0612,5815323.063,,Centroid,  ,,
317416,,321326.0612,5815618.063,,Centroid,  ,,
317419,,321887.0612,5815013.063,,Centroid,  ,,
317422,,322466.0612,5814984.063,,Centroid,  ,,
317425,,322700.0612,5814855.063,,Centroid,  ,,
317428,,323922.0612,5814186.063,,Centroid,  ,,
317431,,321798.0612,5814099.063,,Centroid,  ,,
317435,,321076.0612,5812861.063,,Centroid,  ,,
317438,,322628.0612,5814154.063,,Centroid,  ,,
317441,,323644.0612,5812994.063,,Centroid,  ,,
317446,,324367.0612,5812921.063,,Centroid,  ,,
317451,,325089.0612,5812919.063,,Centroid,  ,,
317455,,323584.0612,5811200.063,,Centroid,  ,,
317458,,324829.0612,5811337.063,,Centroid,  ,,
317461,,321570.0612,5812817.063,,Centroid,  ,,
317463,,318042.0612,5815097.063,,Centroid,  ,,
317467,,317318.0612,5815581.063,,Centroid,  ,,
317469,,318244.0612,5816014.063,,Centroid,  ,,
317472,,317736.0612,5816154.063,,Centroid,  ,,
317474,,317314.0612,5816214.063,,Centroid,  ,,
317476,,316106.0612,5817159.063,,Centroid,  ,,
317479,,316730.0612,5816874.063,,Centroid,  ,,
317481,,316051.1355,5817651.299,,Centroid,  ,,
317483,,318022.0612,5816866.063,,Centroid,  ,,
317486,,317819.0612,5817634.063,,Centroid,  ,,
317491,,314673.0612,5815730.063,,Centroid,  ,,
317500,,315173.0612,5813268.063,,Centroid,  ,,
317504,,314312.0612,5813244.063,,Centroid,  ,,
317509,,314156.0612,5813827.063,,Centroid,  ,,
317515,,313490.4049,5812503.31,,Centroid,  ,,
317523,,313831.7799,5812628.368,,Centroid,  ,,
317529,,314182.0612,5809534.063,,Centroid,  ,,
317544,,320951.0612,5812534.063,,Centroid,  ,,
317549,,313750.0612,5814292.063,,Centroid,  ,,
317551,,313784.0612,5814586.063,,Centroid,  ,,
317554,,313833.0612,5815105.063,,Centroid,  ,,
317557,,314379.0612,5814799.063,,Centroid,  ,,
317562,,314561.2715,5808894.532,,Centroid,  ,,
317568,,320736.0612,5812461.063,,Centroid,  ,,
317570,,322510.0612,5808712.063,,Centroid,  ,,
317573,,322918.0612,5809163.063,,Centroid,  ,,
317577,,323867.0612,5808954.063,,Centroid,  ,,
317582,,324689.0612,5808823.063,,Centroid,  ,,
317587,,324591.0612,5809275.063,,Centroid,  ,,
317591,,324100.0612,5809365.063,,Centroid,  ,,
317594,,323083.0612,5810773.063,,Centroid,  ,,
317597,,324247.8427,5810219.225,,Centroid,  ,,
317600,,322608.0612,5809861.063,,Centroid,  ,,
317603,,325558.0612,5810461.063,,Centroid,  ,,
317608,,325704.0612,5809397.063,,Centroid,  ,,
317613,,325525.0612,5808708.063,,Centroid,  ,,
317616,,321160.0612,5812646.063,,Centroid,  ,,
317619,,326362.0612,5809305.063,,Centroid,  ,,
317631,,327168.3897,5809904.704,,Centroid,  ,,
317634,,320633.0612,5808852.063,,Centroid,  ,,
317639,,320115.3112,5809048.7,,Centroid,  ,,
317642,,319979.8112,5809574.335,,Centroid,  ,,
317644,,320459.2487,5810612.313,,Centroid,  ,,
317647,,318819.0612,5810218.063,,Centroid,  ,,
317652,,318004.0612,5810142.063,,Centroid,  ,,
317656,,317359.0612,5810254.063,,Centroid,  ,,
317659,,318940.0612,5814983.063,,Centroid,  ,,
317661,,319717.7174,5814154.493,,Centroid,  ,,
317664,,321717.0612,5816198.063,,Centroid,  ,,
317667,,320157.0612,5813867.063,,Centroid,  ,,
317670,,320456.0612,5813821.063,,Centroid,  ,,
317673,,321460.8424,5815001.89,,Centroid,  ,,
317676,,322952.0612,5816280.063,,Centroid,  ,,
317679,,323308.0612,5816102.063,,Centroid,  ,,
317681,,322201.0612,5815620.063,,Centroid,  ,,
317685,,322227.0612,5814246.063,,Centroid,  ,,
317688,,322397.0612,5814258.063,,Centroid,  ,,
317691,,323178.0612,5815547.063,,Centroid,  ,,
317694,,323062.0612,5814656.063,,Centroid,  ,,
317698,,322836.0612,5813816.063,,Centroid,  ,,
317702,,323730.9362,5813458.46,,Centroid,  ,,
317704,,323521.0612,5812078.063,,Centroid,  ,,
317709,,324332.0612,5811979.063,,Centroid,  ,,
317714,,325046.0612,5811880.063,,Centroid,  ,,
317718,,323852.2159,5811218.189,,Centroid,  ,,
317720,,325056.0612,5813537.063,,Centroid,  ,,
317724,,325914.0612,5812614.063,,Centroid,  ,,
317728,,325715.0612,5811934.063,,Centroid,  ,,
317732,,326648.0612,5811758.063,,Centroid,  ,,
317740,,326744.0612,5812539.063,,Centroid,  ,,
317744,,326713.0612,5813630.063,,Centroid,  ,,
317747,,326619.0612,5814036.063,,Centroid,  ,,
317752,,320428.0612,5812608.063,,Centroid,  ,,
317756,,318945.0612,5813680.063,,Centroid,  ,,
317758,,323648.0612,5814727.063,,Centroid,  ,,
317765,,321100.0612,5817110.063,,Centroid,  ,,
