loc_id,link_id,ref_node_id,lr,x_coord,y_coord,z_coord,loc_type,zone_id,gfts_stop_id
226805,42018,,,317666.9853,5811995.119,,Bus stop,,
226806,41985,,,317224.392,5812032.598,,Bus stop,,
226807,9419,,,318652.252,5810701.647,,Bus stop,,
226808,24875,,,318784.257,5810528.675,,Bus stop,,
226809,9422,,,318959.1282,5810371.13,,Bus stop,,
226836,41866,,,320400.2722,5812347.458,,Bus stop,,
226847,42181,,,320486.9095,5811833.584,,Bus stop,,
226848,42124,,,320391.6357,5811773.896,,Bus stop,,
226849,42210,,,320266.1076,5811655.37,,Bus stop,,
226850,42278,,,320159.3112,5811574.461,,Bus stop,,
226851,42445,,,319976.441,5811438.725,,Bus stop,,
226852,42488,,,319796.3612,5811317.063,,Bus stop,,
226853,42628,,,319718.1831,5811326.861,,Bus stop,,
226854,42390,,,319662.3386,5811329.666,,Bus stop,,
226855,42556,,,319550.3188,5811254.657,,Bus stop,,
226856,42694,,,319275.0707,5811045.178,,Bus stop,,
226874,36179,,,320353.9058,5813134.901,,Bus stop,,
226875,40326,,,320390.845,5813037.316,,Bus stop,,
226876,42285,,,319401.7706,5811552.992,,Bus stop,,
226877,42311,,,319355.8216,5811477.092,,Bus stop,,
226878,42454,,,319320.7586,5811418.901,,Bus stop,,
226879,42472,,,319318.4911,5811375.355,,Bus stop,,
226880,42707,,,319367.1735,5811292.381,,Bus stop,,
226881,42637,,,319425.5665,5811217.234,,Bus stop,,
226882,43303,,,316490.22,5810283.294,,Bus stop,,
226883,57935,,,316447.7343,5810405.752,,Bus stop,,
226884,42618,,,316382.6242,5810529.814,,Bus stop,,
226885,43127,,,316361.5416,5810603.344,,Bus stop,,
226886,43085,,,316542.4376,5810680.87,,Bus stop,,
226887,42974,,,316724.1605,5810783.101,,Bus stop,,
226888,43015,,,316698.0612,5810816.063,,Bus stop,,
226889,43018,,,316560.4961,5810761.451,,Bus stop,,
226890,42985,,,316366.4981,5810658.485,,Bus stop,,
226891,43102,,,316216.5612,5810593.063,,Bus stop,,
226892,42426,,,316061.0612,5810561.563,,Bus stop,,
226893,2967,,,315895.5612,5810557.563,,Bus stop,,
226894,16210,,,315730.5612,5810582.563,,Bus stop,,
226895,16209,,,315592.5612,5810629.063,,Bus stop,,
226896,16208,,,315443.0612,5810714.563,,Bus stop,,
226897,16207,,,315251.5612,5810847.063,,Bus stop,,
226898,42412,,,314926.5612,5811079.563,,Bus stop,,
226899,42671,,,314645.0612,5811271.063,,Bus stop,,
226900,42571,,,314505.0612,5811341.563,,Bus stop,,
226901,20202,,,314328.0612,5811404.563,,Bus stop,,
226902,20203,,,314139.1456,5811443.486,,Bus stop,,
226903,42419,,,313767.9458,5811439.783,,Bus stop,,
226904,42446,,,313320.8297,5811448.109,,Bus stop,,
226905,42393,,,312874.1032,5811498.651,,Bus stop,,
226957,34193,,,313654.3213,5815996.197,,Bus stop,,
226958,39234,,,313618.8993,5815696.121,,Bus stop,,
226959,35549,,,314441.8329,5813816.732,,Bus stop,,
226960,8238,,,314416.5468,5813629.856,,Bus stop,,
226961,35848,,,314343.3983,5813549.072,,Bus stop,,
226962,35840,,,314280.4441,5813482.814,,Bus stop,,
226963,35975,,,314237.2492,5813096.52,,Bus stop,,
226964,41424,,,314057.2671,5812795.304,,Bus stop,,
226965,39215,,,313860.1098,5812819.258,,Bus stop,,
226986,41376,,,313860.4953,5812822.233,,Bus stop,,
226987,39216,,,314057.503,5812798.294,,Bus stop,,
226988,41440,,,314234.2711,5813096.882,,Bus stop,,
226989,35974,,,314277.4512,5813483.02,,Bus stop,,
226990,35839,,,314343.7241,5813552.054,,Bus stop,,
226991,35847,,,314413.5756,5813630.271,,Bus stop,,
226992,8236,,,314438.8586,5813817.123,,Bus stop,,
226993,34534,,,313615.9192,5815696.465,,Bus stop,,
226994,39233,,,313651.343,5815996.557,,Bus stop,,
227030,35110,,,312977.1227,5814558.966,,Bus stop,,
227031,39220,,,313365.9872,5814514.157,,Bus stop,,
227032,35155,,,313609.3683,5814486.37,,Bus stop,,
227033,35169,,,313907.4263,5814454.883,,Bus stop,,
227034,35634,,,315376.0543,5813783.394,,Bus stop,,
227035,35707,,,315781.6671,5813641.304,,Bus stop,,
227036,35851,,,316294.1206,5813523.217,,Bus stop,,
227037,35904,,,316827.2044,5813469.905,,Bus stop,,
227038,35961,,,317454.9848,5813405.177,,Bus stop,,
227039,41881,,,317896.1515,5813357.201,,Bus stop,,
227040,36103,,,318014.8263,5813345.015,,Bus stop,,
227041,35997,,,318132.7674,5813332.574,,Bus stop,,
227042,35031,,,318299.7496,5813308.445,,Bus stop,,
227043,36050,,,318439.8503,5813271.871,,Bus stop,,
227044,36079,,,318573.4425,5813206.326,,Bus stop,,
227045,36168,,,318738.7875,5813104.18,,Bus stop,,
227046,40294,,,318871.7765,5813010.878,,Bus stop,,
227047,41313,,,319023.9066,5813012.458,,Bus stop,,
227048,21888,,,319178.9467,5813090.269,,Bus stop,,
227049,40292,,,319286.7931,5813148.852,,Bus stop,,
227050,36191,,,319440.7479,5813227.015,,Bus stop,,
227051,36116,,,319641.2559,5813325.264,,Bus stop,,
227052,36014,,,319887.8248,5813433.913,,Bus stop,,
227054,42050,,,320857.2186,5811888.754,,Bus stop,,
227055,42109,,,320991.5841,5811845.986,,Bus stop,,
227056,21917,,,321504.0963,5810897.451,,Bus stop,,
227057,10180,,,323430.5225,5809298.08,,Bus stop,,
227058,43865,,,325106.6994,5808900.641,,Bus stop,,
227059,10108,,,325080.3043,5808626.46,,Bus stop,,
227060,44137,,,325048.1423,5808321.564,,Bus stop,,
227162,35423,,,316491.9758,5814154.035,,Bus stop,,
227163,35505,,,317793.8095,5813997.48,,Bus stop,,
227164,35488,,,318068.0508,5813916.544,,Bus stop,,
227165,35540,,,318334.0663,5813817.39,,Bus stop,,
227166,35597,,,318524.2217,5813743.83,,Bus stop,,
227167,35694,,,318713.9014,5813746.33,,Bus stop,,
227168,35675,,,318959.3884,5813765.332,,Bus stop,,
227169,35746,,,319173.6326,5813660.058,,Bus stop,,
227170,35806,,,319315.7484,5813570.246,,Bus stop,,
227171,22960,,,319408.0069,5813473.458,,Bus stop,,
227172,22963,,,319498.8945,5813346.619,,Bus stop,,
227173,36118,,,319583.6966,5813172.646,,Bus stop,,
227174,43813,,,324301.7276,5809008.289,,Bus stop,,
227175,43961,,,324273.3764,5808737.485,,Bus stop,,
227176,44078,,,324238.1469,5808442.299,,Bus stop,,
227320,34999,,,321125.2054,5814742.634,,Bus stop,,
227321,35015,,,321247.1849,5814726.972,,Bus stop,,
227322,35028,,,321508.7883,5814696.557,,Bus stop,,
227323,35061,,,321861.8366,5814654.541,,Bus stop,,
227324,35085,,,322225.5125,5814612.688,,Bus stop,,
227325,22320,,,322474.4044,5814585.865,,Bus stop,,
227326,35115,,,322667.9353,5814566.032,,Bus stop,,
227327,35161,,,323411.2688,5814486.219,,Bus stop,,
227328,35167,,,323555.1008,5814472.177,,Bus stop,,
227329,40203,,,323646.0792,5814462.799,,Bus stop,,
227330,35174,,,323813.7221,5814445.75,,Bus stop,,
227331,35206,,,324064.7198,5814419.555,,Bus stop,,
227332,15921,,,324292.455,5814409.06,,Bus stop,,
227333,15928,,,324403.5548,5814402.98,,Bus stop,,
227334,15925,,,324470.9262,5814367.289,,Bus stop,,
227335,15924,,,324618.817,5814276.859,,Bus stop,,
227336,35398,,,325128.7441,5814007.899,,Bus stop,,
227337,15930,,,325606.7605,5813794.454,,Bus stop,,
227338,35665,,,325772.9936,5813787.242,,Bus stop,,
227339,35660,,,326158.8503,5813754.948,,Bus stop,,
227425,44164,,,325043.6779,5808322.129,,Bus stop,,
227426,44133,,,325075.8189,5808626.821,,Bus stop,,
227427,10107,,,325102.2269,5808901.138,,Bus stop,,
227428,43763,,,323543.6831,5809273.433,,Bus stop,,
227429,43679,,,322186.3531,5809467.069,,Bus stop,,
227430,21916,,,321473.1428,5810970.077,,Bus stop,,
227431,42112,,,321273.4992,5811816.373,,Bus stop,,
227432,42131,,,321160.366,5811803.634,,Bus stop,,
227433,42125,,,320989.7536,5811837.174,,Bus stop,,
227434,42108,,,320852.5069,5811881.086,,Bus stop,,
227436,35907,,,319890.0973,5813428.36,,Bus stop,,
227437,36015,,,319643.8665,5813319.862,,Bus stop,,
227438,36117,,,319443.4198,5813221.642,,Bus stop,,
227439,36192,,,319289.5759,5813143.536,,Bus stop,,
227440,40291,,,319181.8933,5813085.042,,Bus stop,,
227441,21889,,,319027.7957,5813004.342,,Bus stop,,
227442,41315,,,318859.0987,5813004.07,,Bus stop,,
227443,40293,,,318731.8974,5813094.355,,Bus stop,,
227444,36167,,,318567.6798,5813195.8,,Bus stop,,
227445,36078,,,318435.6492,5813260.63,,Bus stop,,
227446,36049,,,318297.5595,5813296.647,,Bus stop,,
227447,35030,,,318131.6912,5813322.129,,Bus stop,,
227448,35999,,,318013.6667,5813334.579,,Bus stop,,
227449,36104,,,317895.1031,5813348.262,,Bus stop,,
227450,41880,,,317450.5777,5813395.26,,Bus stop,,
227451,35960,,,316826.0575,5813457.96,,Bus stop,,
227452,35903,,,316292.8733,5813511.282,,Bus stop,,
227453,35850,,,315779.6846,5813635.641,,Bus stop,,
227454,35706,,,315374.0681,5813777.732,,Bus stop,,
227455,35204,,,313907.1287,5814451.898,,Bus stop,,
227456,35168,,,313609.0335,5814483.389,,Bus stop,,
227457,35156,,,313365.6388,5814511.177,,Bus stop,,
227458,39219,,,312976.7809,5814555.985,,Bus stop,,
227559,10096,,,324233.6849,5808442.883,,Bus stop,,
227560,44080,,,324268.9011,5808737.956,,Bus stop,,
227561,43960,,,324297.2519,5809008.756,,Bus stop,,
227562,41320,,,319638.6666,5813011.501,,Bus stop,,
227563,36115,,,319491.162,5813342.014,,Bus stop,,
227564,22962,,,319401.1155,5813467.669,,Bus stop,,
227565,22961,,,319309.8783,5813563.424,,Bus stop,,
227566,35808,,,319169.4898,5813652.068,,Bus stop,,
227567,35748,,,319026.0932,5813723.922,,Bus stop,,
227568,35689,,,318716.221,5813740.797,,Bus stop,,
227569,35693,,,318521.9013,5813738.297,,Bus stop,,
227570,35596,,,318332.0556,5813811.737,,Bus stop,,
227571,35539,,,318065.9071,5813910.94,,Bus stop,,
227572,35487,,,317792.8231,5813991.562,,Bus stop,,
227573,35434,,,316491.1466,5814148.092,,Bus stop,,
227701,35729,,,326158.3286,5813750.479,,Bus stop,,
227702,35659,,,325773.2631,5813782.75,,Bus stop,,
227703,35664,,,325606.1606,5813789.994,,Bus stop,,
227704,15929,,,325126.6953,5814003.892,,Bus stop,,
227705,35397,,,324616.5496,5814272.972,,Bus stop,,
227706,15923,,,324468.3311,5814363.612,,Bus stop,,
227707,15926,,,324402.074,5814398.73,,Bus stop,,
227708,15927,,,324292.7736,5814404.571,,Bus stop,,
227709,15922,,,324064.244,5814415.08,,Bus stop,,
227710,35207,,,323813.268,5814441.273,,Bus stop,,
227711,35176,,,323645.6221,5814458.322,,Bus stop,,
227712,40202,,,323554.6329,5814467.701,,Bus stop,,
227713,35166,,,323410.8442,5814481.739,,Bus stop,,
227714,35131,,,322667.46,5814561.557,,Bus stop,,
227715,35113,,,322473.9857,5814581.384,,Bus stop,,
227716,22319,,,322225.0144,5814608.216,,Bus stop,,
227717,35088,,,321861.301,5814650.073,,Bus stop,,
227718,35060,,,321508.1291,5814690.593,,Bus stop,,
227719,35027,,,321246.395,5814721.024,,Bus stop,,
227720,35014,,,321124.4668,5814736.68,,Bus stop,,
227797,27325,,,320496.2219,5817974.736,,Bus stop,,
227798,10278,,,320469.8766,5817730.316,,Bus stop,,
227799,33449,,,320434.5304,5817424.129,,Bus stop,,
227800,10232,,,320413.8666,5817238.857,,Bus stop,,
227801,35197,,,320177.5473,5814340.21,,Bus stop,,
227841,27386,,,323071.5391,5817852.537,,Bus stop,,
227842,11216,,,323011.9908,5817423.157,,Bus stop,,
227843,22263,,,322958.9753,5817090.27,,Bus stop,,
227844,33925,,,322581.4844,5816501.998,,Bus stop,,
227845,34093,,,322404.8756,5816222.931,,Bus stop,,
227846,32060,,,322269.5405,5816014.205,,Bus stop,,
227847,34309,,,322165.4642,5815810.807,,Bus stop,,
227848,34382,,,322114.782,5815469.286,,Bus stop,,
227849,34740,,,322067.3218,5815044.675,,Bus stop,,
227850,35018,,,322037.8947,5814773.032,,Bus stop,,
227851,35089,,,322001.1492,5814449.926,,Bus stop,,
227852,35332,,,321961.0415,5814107.72,,Bus stop,,
227853,35542,,,321934.9171,5813880.501,,Bus stop,,
227854,35644,,,321912.7128,5813670.901,,Bus stop,,
227855,42534,,,320340.5475,5811230.55,,Bus stop,,
227856,42836,,,320457.5976,5810935.588,,Bus stop,,
227857,43008,,,320555.0115,5810690.448,,Bus stop,,
227858,40237,,,320599.1759,5810574.102,,Bus stop,,
227859,43179,,,320650.6114,5810445.696,,Bus stop,,
227860,43248,,,320732.1859,5810238.717,,Bus stop,,
227861,43380,,,320692.9397,5810001.147,,Bus stop,,
227862,43449,,,320518.9895,5809830.092,,Bus stop,,
227863,36494,,,320409.4608,5809348.87,,Bus stop,,
227864,36496,,,320588.7574,5808979.95,,Bus stop,,
227865,9401,,,320804.2213,5808676.117,,Bus stop,,
227866,9400,,,320830.2581,5808491.446,,Bus stop,,
227867,36570,,,321058.3886,5808343.314,,Bus stop,,
227948,42127,,,321075.4754,5811691.558,,Bus stop,,
227949,42415,,,321014.6617,5811415.695,,Bus stop,,
227950,42597,,,320957.8833,5811152.884,,Bus stop,,
227951,42833,,,320914.8152,5810951.715,,Bus stop,,
227952,42903,,,320932.0478,5810829.064,,Bus stop,,
227953,36511,,,320926.1451,5810688.855,,Bus stop,,
227954,36510,,,320863.0516,5810601.575,,Bus stop,,
227955,43123,,,320788.5583,5810573.072,,Bus stop,,
227956,43151,,,320683.6795,5810532.844,,Bus stop,,
227957,43176,,,320511.0734,5810463.927,,Bus stop,,
227958,36574,,,320301.1755,5810382.787,,Bus stop,,
227959,43270,,,320264.345,5810161.181,,Bus stop,,
227960,9410,,,320228.6478,5809933.277,,Bus stop,,
227961,43472,,,320022.3249,5809858.096,,Bus stop,,
227962,9407,,,319844.7049,5809682.177,,Bus stop,,
227963,43726,,,319553.4717,5809222.775,,Bus stop,,
228021,18880,,,322457.3744,5808470.647,,Bus stop,,
228022,44103,,,322405.2077,5808637.545,,Bus stop,,
228023,12648,,,322354.7081,5808792.637,,Bus stop,,
228064,43953,,,322364.7503,5808795.704,,Bus stop,,
228065,12649,,,322412.3395,5808639.866,,Bus stop,,
228066,44105,,,322468.8105,5808474.283,,Bus stop,,
228242,35744,,,327281.5306,5813581.136,,Bus stop,,
228243,35935,,,327230.5381,5813192.192,,Bus stop,,
228244,41329,,,327171.3508,5812730.237,,Bus stop,,
228245,41699,,,327132.0494,5812410.876,,Bus stop,,
228246,41837,,,327100.7679,5812170.007,,Bus stop,,
228247,41962,,,327067.9086,5811913.168,,Bus stop,,
228248,40169,,,327025.7509,5811579.266,,Bus stop,,
228249,42510,,,326975.8004,5811179.95,,Bus stop,,
228250,37806,,,326945.5635,5810930.599,,Bus stop,,
228251,42928,,,326924.1751,5810731.95,,Bus stop,,
228252,9527,,,326885.5411,5810395.716,,Bus stop,,
228253,43326,,,326845.9473,5810063.966,,Bus stop,,
228254,43437,,,326816.0414,5809818.219,,Bus stop,,
228255,43559,,,326788.3916,5809587.258,,Bus stop,,
228256,37788,,,326758.2791,5809365.466,,Bus stop,,
228257,10155,,,326713.951,5809033.979,,Bus stop,,
228258,43985,,,326671.6839,5808678.942,,Bus stop,,
228259,10159,,,326645.3322,5808407.608,,Bus stop,,
228326,44221,,,326639.354,5808408.119,,Bus stop,,
228327,10158,,,326665.7193,5808679.593,,Bus stop,,
228328,43984,,,326707.9978,5809034.727,,Bus stop,,
228329,10154,,,326752.3433,5809366.341,,Bus stop,,
228330,37789,,,326782.4351,5809587.979,,Bus stop,,
228331,43560,,,326810.0831,5809818.926,,Bus stop,,
228332,43436,,,326839.9937,5810064.71,,Bus stop,,
228333,43325,,,326879.5813,5810396.41,,Bus stop,,
228334,9526,,,326918.2124,5810732.618,,Bus stop,,
228335,42930,,,326939.5935,5810931.199,,Bus stop,,
228336,37805,,,326969.8498,5811180.719,,Bus stop,,
228337,42511,,,327019.7947,5811579.99,,Bus stop,,
228338,40168,,,327061.9616,5811913.963,,Bus stop,,
228339,41963,,,327097.7945,5812170.405,,Bus stop,,
228340,41836,,,327129.073,5812411.251,,Bus stop,,
228341,41698,,,327168.3726,5812730.598,,Bus stop,,
228342,41326,,,327224.5864,5813192.951,,Bus stop,,
228343,35933,,,327275.5872,5813581.958,,Bus stop,,
235244,34302,,,323433.5193,5815563.621,,Detector,,
235255,35548,,,323216.8742,5813703.128,,Detector,,
235256,35984,,,323201.7069,5813659.172,,Detector,,
235257,40207,,,323187.6693,5813684.788,,Detector,,
235267,35508,,,323242.3841,5813944.106,,Detector,,
235268,35576,,,323257.6018,5813918.397,,Detector,,
235269,35763,,,323226.742,5813900.016,,Detector,,
235279,18806,,,323592.1744,5813380.019,,Detector,,
235280,18870,,,323573.1338,5813367.32,,Detector,,
235281,36041,,,323604.857,5813359.424,,Detector,,
235294,18868,,,323156.6463,5813401.443,,Detector,,
235295,18869,,,323203.3187,5813395.322,,Detector,,
235296,35764,,,323186.9845,5813420.685,,Detector,,
235297,35764,,,323186.9845,5813420.685,,Detector,,
235298,36122,,,323174.569,5813375.298,,Detector,,
235299,36122,,,323174.569,5813375.298,,Detector,,
235314,41381,,,323533.1999,5812775.082,,Detector,,
235315,41468,,,323507.019,5812781.442,,Detector,,
235316,41491,,,323517.3256,5812764.871,,Detector,,
235317,41617,,,323521.7441,5812791.346,,Detector,,
235329,10182,,,323590.04,5813214.794,,Detector,,
235330,41596,,,323564.0065,5813221.015,,Detector,,
235331,41618,,,323573.8282,5813205.075,,Detector,,
235344,9676,,,323943.3608,5812723.58,,Detector,,
235345,36252,,,323932.1713,5812743.14,,Detector,,
235346,36252,,,323932.1713,5812743.14,,Detector,,
235347,41382,,,323910.8539,5812730.954,,Detector,,
235348,41517,,,323921.8686,5812711.014,,Detector,,
235349,41517,,,323921.8686,5812711.014,,Detector,,
235365,10190,,,324607.3078,5811559.993,,Detector,,
235366,37804,,,324588.1981,5811547.62,,Detector,,
235367,42367,,,324619.7837,5811539.181,,Detector,,
235368,42367,,,324619.7837,5811539.181,,Detector,,
235369,42710,,,324600.4818,5811528.205,,Detector,,
235381,35207,,,323722.7264,5814450.459,,Detector,,
235382,35575,,,323703.7586,5814439.285,,Detector,,
235383,40203,,,323691.2466,5814458.186,,Detector,,
235396,35138,,,323279.1235,5814498.937,,Detector,,
235397,35166,,,323324.8886,5814489.886,,Detector,,
235398,35401,,,323293.1253,5814472.814,,Detector,,
235399,35401,,,323293.1253,5814472.814,,Detector,,
235400,40204,,,323310.3038,5814517.579,,Detector,,
235401,40204,,,323310.3038,5814517.579,,Detector,,
235413,11219,,,324734.353,5816297.191,,Detector,,
235414,21409,,,324749.1176,5816269.777,,Detector,,
235415,21413,,,324712.2638,5816283.551,,Detector,,
235425,33917,,,324725.1194,5816451.094,,Detector,,
235426,34018,,,324709.0824,5816441.333,,Detector,,
235427,34048,,,324735.0154,5816434.698,,Detector,,
235438,18805,,,323639.1873,5813869.991,,Detector,,
235439,35175,,,323645.0533,5813896.109,,Detector,,
235440,35547,,,323628.9649,5813885.825,,Detector,,
235441,41629,,,323655.1639,5813880.332,,Detector,,
235453,36142,,,324411.7582,5813275.568,,Detector,,
235454,36201,,,324392.9314,5813264.25,,Detector,,
235455,41368,,,324380.3116,5813283.499,,Detector,,
235465,36065,,,324290.2657,5813294.281,,Detector,,
235466,36100,,,324321.6287,5813286.138,,Detector,,
235467,41635,,,324309.59,5813306.792,,Detector,,
235479,36042,,,323984.6576,5813327.13,,Detector,,
235480,36183,,,323996.1068,5813307.918,,Detector,,
235481,36183,,,323996.1068,5813307.918,,Detector,,
235482,41367,,,324017.2623,5813319.293,,Detector,,
235483,41633,,,324004.1197,5813340.468,,Detector,,
235498,10181,,,323967.4216,5813181.096,,Detector,,
235499,21695,,,324000.7028,5813182.995,,Detector,,
235500,36064,,,323989.0132,5813198.189,,Detector,,
235501,36064,,,323989.0132,5813198.189,,Detector,,
235502,36251,,,323979.148,5813165.926,,Detector,,
235503,36251,,,323979.148,5813165.926,,Detector,,
235515,11221,,,325415.7051,5816391.127,,Detector,,
235516,11225,,,325431.5334,5816374.129,,Detector,,
235517,34090,,,325392.5133,5816370.917,,Detector,,
235527,12656,,,324825.5953,5813236.548,,Detector,,
235528,36098,,,324792.4019,5813244.143,,Detector,,
235529,36268,,,324805.3933,5813224.524,,Detector,,
235541,10189,,,324691.6674,5812331.165,,Detector,,
235542,41558,,,324698.5031,5812362.952,,Detector,,
235543,41755,,,324679.0995,5812350.147,,Detector,,
235544,41816,,,324710.7794,5812342.167,,Detector,,
235545,41816,,,324710.7794,5812342.167,,Detector,,
235556,34596,,,326534.612,5815431.447,,Detector,,
235557,34662,,,326559.1263,5815408.273,,Detector,,
235564,14684,,,326319.1476,5815583.928,,Detector,,
235565,34595,,,326341.8988,5815559.044,,Detector,,
235574,15930,,,325679.3491,5813784.69,,Detector,,
235575,35659,,,325711.2674,5813779.03,,Detector,,
235576,35659,,,325711.2674,5813779.03,,Detector,,
235577,35900,,,325691.6892,5813765.295,,Detector,,
235586,42664,,,324927.3386,5811133.503,,Detector,,
235587,43414,,,324894.3727,5811126.582,,Detector,,
235598,37798,,,326003.5094,5813084.265,,Detector,,
235599,37800,,,326032.8975,5813091.622,,Detector,,
235600,37800,,,326032.8975,5813091.622,,Detector,,
235601,37801,,,326007.5397,5813068.165,,Detector,,
235602,37801,,,326007.5397,5813068.165,,Detector,,
235603,41237,,,326036.5472,5813074.908,,Detector,,
235617,35732,,,326271.993,5813425.407,,Detector,,
235618,35732,,,326271.993,5813425.407,,Detector,,
235619,35921,,,326244.2053,5813417.653,,Detector,,
235620,35995,,,326275.9311,5813410.536,,Detector,,
235621,37799,,,326250.0565,5813401.249,,Detector,,
235634,15904,,,325482.3005,5811501.156,,Detector,,
235635,15906,,,325515.616,5811506.303,,Detector,,
235636,15916,,,325490.7182,5811488.402,,Detector,,
235637,15916,,,325490.7182,5811488.402,,Detector,,
235648,21781,,,325405.9489,5812302.059,,Detector,,
235649,21790,,,325437.0685,5812289.36,,Detector,,
235650,41638,,,325434.2908,5812308.682,,Detector,,
235651,41638,,,325434.2908,5812308.682,,Detector,,
235665,34611,,,326664.9963,5815343.853,,Detector,,
235666,34611,,,326664.9963,5815343.853,,Detector,,
235667,34812,,,326691.9054,5815321.471,,Detector,,
235668,40124,,,326671.8756,5815316.011,,Detector,,
235669,40124,,,326671.8756,5815316.011,,Detector,,
235697,40164,,,326308.1646,5812142.974,,Detector,,
235698,40164,,,326308.1646,5812142.974,,Detector,,
235699,41796,,,326297.182,5812164.157,,Detector,,
235700,41796,,,326297.182,5812164.157,,Detector,,
235701,41886,,,326275.781,5812151.727,,Detector,,
235702,42095,,,326287.2128,5812131.886,,Detector,,
235703,42095,,,326287.2128,5812131.886,,Detector,,
235720,15920,,,326222.5526,5811499.118,,Detector,,
235721,15920,,,326222.5526,5811499.118,,Detector,,
235722,42096,,,326218.2318,5811529.12,,Detector,,
235723,42096,,,326218.2318,5811529.12,,Detector,,
235724,42287,,,326198.5651,5811521.69,,Detector,,
235725,42287,,,326198.5651,5811521.69,,Detector,,
235735,9690,,,327069.9568,5814004.432,,Detector,,
235736,9702,,,327081.8802,5813994.26,,Detector,,
235737,35450,,,327100.8644,5814014.17,,Detector,,
235748,35735,,,327279.7056,5813711.442,,Detector,,
235749,35779,,,327312.2039,5813703.055,,Detector,,
235750,35933,,,327290.8101,5813691.998,,Detector,,
235751,35933,,,327290.8101,5813691.998,,Detector,,
235763,9694,,,327059.2566,5813752.003,,Detector,,
235764,9706,,,327052.4639,5813720.209,,Detector,,
235765,35700,,,327040.2168,5813739.702,,Detector,,
235766,35733,,,327071.7901,5813731.201,,Detector,,
235767,35733,,,327071.7901,5813731.201,,Detector,,
235779,9703,,,327026.2821,5813498.054,,Detector,,
235780,35886,,,327010.121,5813488.482,,Detector,,
235781,35932,,,327036.0692,5813481.912,,Detector,,
235795,35235,,,326481.2282,5813733.006,,Detector,,
235796,35235,,,326481.2282,5813733.006,,Detector,,
235797,35660,,,326462.5329,5813719.503,,Detector,,
235798,35663,,,326495.5411,5813720.555,,Detector,,
235799,35663,,,326495.5411,5813720.555,,Detector,,
235800,35831,,,326475.2908,5813699.404,,Detector,,
235801,35970,,,326467.9752,5813703.331,,Detector,,
235817,35731,,,326475.8217,5813580.508,,Detector,,
235818,35887,,,326488.2848,5813560.242,,Detector,,
235819,35994,,,326466.9117,5813548,,Detector,,
235832,35996,,,326411.967,5813046.224,,Detector,,
235833,35996,,,326411.967,5813046.224,,Detector,,
235834,36263,,,326390.7699,5813033.681,,Detector,,
235835,40126,,,326401.6752,5813014.056,,Detector,,
235836,41328,,,326423.171,5813024.992,,Detector,,
235837,41328,,,326423.171,5813024.992,,Detector,,
235851,9719,,,327099.1299,5812043.88,,Detector,,
235852,40165,,,327066.7453,5812052.544,,Detector,,
235853,40168,,,327077.8846,5812032.992,,Detector,,
235854,40168,,,327077.8846,5812032.992,,Detector,,
235855,41837,,,327086.7529,5812065.333,,Detector,,
235870,9708,,,327244.7791,5813458.628,,Detector,,
235871,35744,,,327266.3077,5813471.096,,Detector,,
235872,35744,,,327266.3077,5813471.096,,Detector,,
235873,35991,,,327277.286,5813451.247,,Detector,,
235874,41326,,,327255.9839,5813438.977,,Detector,,
235875,41326,,,327255.9839,5813438.977,,Detector,,
235890,35935,,,327199.1405,5812946.166,,Detector,,
235891,35935,,,327199.1405,5812946.166,,Detector,,
235892,40129,,,327210.2405,5812925.233,,Detector,,
235893,40129,,,327210.2405,5812925.233,,Detector,,
235894,41239,,,327177.7666,5812933.646,,Detector,,
235895,41698,,,327190.5726,5812913.748,,Detector,,
235908,41960,,,327447.3533,5812001.685,,Detector,,
236065,15883,,,325332.1873,5810871.099,,Detector,,
236066,15889,,,325354.5345,5810857.21,,Detector,,
236067,43467,,,325339.1031,5810849.01,,Detector,,
236077,20788,,,326037.3749,5809777.371,,Detector,,
236078,37783,,,326025.3611,5809796.718,,Detector,,
236079,37785,,,326056.5405,5809787.868,,Detector,,
236126,9426,,,326781.734,5809695.503,,Detector,,
236127,37789,,,326793.0852,5809675.926,,Detector,,
236128,37789,,,326793.0852,5809675.926,,Detector,,
236129,43437,,,326802.9971,5809708.213,,Detector,,
236130,43437,,,326802.9971,5809708.213,,Detector,,
236131,43573,,,326814.0772,5809686.711,,Detector,,
236144,9446,,,327739.2573,5808667.875,,Detector,,
236162,9525,,,326918.6952,5810859.22,,Detector,,
236163,9526,,,326930.2317,5810839.901,,Detector,,
236164,9526,,,326930.2317,5810839.901,,Detector,,
236165,9530,,,326951.3652,5810852.601,,Detector,,
236166,37806,,,326939.7053,5810872.28,,Detector,,
236167,37806,,,326939.7053,5810872.28,,Detector,,
236228,43585,,,327455.4152,5809606.996,,Detector,,
236308,9520,,,326980.7958,5811371.778,,Detector,,
236309,9547,,,327013.1702,5811363.002,,Detector,,
236310,37805,,,326991.9583,5811351.968,,Detector,,
236311,37805,,,326991.9583,5811351.968,,Detector,,
236312,40169,,,327002.044,5811384.197,,Detector,,
236313,40169,,,327002.044,5811384.197,,Detector,,
236331,9548,,,327815.986,5811266.177,,Detector,,
236332,9548,,,327815.986,5811266.177,,Detector,,
239988,11222,,,326066.4158,5816871.924,,Detector,,
239989,33628,,,326087.923,5816887.216,,Detector,,
239990,33628,,,326087.923,5816887.216,,Detector,,
