link_id,name,parent_link_id,from_node_id,to_node_id,directed,geometry_id,geometry,dir_flag,length,grade,facility_type,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,toll,jurisdiction,row_width
42276,,,79677,79637,,,,,,,,1900,90,2,,,,,,,
42277,,,79677,73545,,,,,,,,1300,50,2,,,,,,,
42278,,,79677,79709,,,,,,,,1400,50,2,,,,,,,
42279,,,70659,70660,,,,,,,,5400,100,3,,,,,,,
42280,,,65153,65152,,,,,,,,1000,50,1,,,,,,,
42281,,,65153,78524,,,,,,,,650,50,1,,,,,,,
42282,,,65153,65156,,,,,,,,1300,50,2,,,,,,,
42283,,,73215,73213,,,,,,,,1400,50,2,,,,,,,
42284,,,73215,79651,,,,,,,,3400,90,4,,,,,,,
42285,,,73215,78948,,,,,,,,2550,90,3,,,,,,,
42286,,,69036,69035,,,,,,,,1500,90,2,,,,,,,
42287,,,69036,69042,,,,,,,,1500,90,2,,,,,,,
42290,,,73545,79139,,,,,,,,1000,50,2,,,,,,,
42291,,,73545,79671,,,,,,,,1000,50,1,,,,,,,
42292,,,73545,79677,,,,,,,,1300,50,2,,,,,,,
42293,,,73211,79141,,,,,,,,2400,60,2,,,,,,,
42294,,,69286,69285,,,,,,,,1900,90,2,,,,,,,
42295,,,69286,78960,,,,,,,,1900,90,2,,,,,,,
42296,,,79659,79633,,,,,,,,1400,50,2,,,,,,,
42297,,,79659,79710,,,,,,,,1200,60,1,,,,,,,
42299,,,79669,79667,,,,,,,,1900,90,2,,,,,,,
42300,,,79669,79141,,,,,,,,950,90,1,,,,,,,
42301,,,69287,69285,,,,,,,,1400,50,2,,,,,,,
42302,,,69287,79679,,,,,,,,650,50,1,,,,,,,
42303,,,69287,79637,,,,,,,,950,90,1,,,,,,,
42309,,,78948,73215,,,,,,,,2550,90,3,,,,,,,
42310,,,78948,79716,,,,,,,,2400,60,2,,,,,,,
42311,,,78948,79717,,,,,,,,2850,90,3,,,,,,,
42312,,,79718,79719,,,,,,,,7200,100,4,,,,,,,
42313,,,65159,65157,,,,,,,,650,50,1,,,,,,,
42314,,,65159,78524,,,,,,,,1300,50,2,,,,,,,
42315,,,65159,69029,,,,,,,,650,50,1,,,,,,,
42316,,,65159,76214,,,,,,,,700,50,1,,,,,,,
42317,,,69314,79686,,,,,,,,5400,100,4,,,,,,,
42321,,,79700,79722,,,,,,,,1200,60,1,,,,,,,
42322,,,79700,79662,,,,,,,,5400,100,3,,,,,,,
42323,,,79719,78947,,,,,,,,1200,60,1,,,,,,,
42324,,,79719,79723,,,,,,,,5400,100,3,,,,,,,
42325,,,79724,79708,,,,,,,,2400,60,2,,,,,,,
42326,,,79724,79718,,,,,,,,7200,100,4,,,,,,,
42327,,,79725,79724,,,,,,,,9000,100,6,,,,,,,
42333,,,79685,79637,,,,,,,,2000,50,2,,,,,,,
42334,,,79685,79711,,,,,,,,2000,50,2,,,,,,,
42338,,,79665,79627,,,,,,,,2000,50,2,,,,,,,
42339,,,79665,79728,,,,,,,,2000,50,2,,,,,,,
42340,,,69312,69313,,,,,,,,2400,60,2,,,,,,,
42341,,,71421,79729,,,,,,,,1200,60,1,,,,,,,
42342,,,71421,79730,,,,,,,,7200,100,4,,,,,,,
42343,,,79731,78942,,,,,,,,5400,100,4,,,,,,,
42345,,,79687,79733,,,,,,,,2000,50,2,,,,,,,
42346,,,79687,79734,,,,,,,,2000,50,2,,,,,,,
42347,,,69042,69041,,,,,,,,1500,90,2,,,,,,,
42348,,,69042,76215,,,,,,,,1500,90,2,,,,,,,
42349,,,69042,69036,,,,,,,,1500,90,2,,,,,,,
42350,,,79735,79725,,,,,,,,9000,100,5,,,,,,,
42351,,,78942,79736,,,,,,,,7200,100,4,,,,,,,
42352,,,79737,79731,,,,,,,,3600,100,2,,,,,,,
42356,,,79729,79203,,,,,,,,2400,60,2,,,,,,,
42357,,,79728,79665,,,,,,,,2000,50,2,,,,,,,
42358,,,79728,79733,,,,,,,,2000,50,2,,,,,,,
42361,,,69031,69030,,,,,,,,1300,50,2,,,,,,,
42362,,,69031,69032,,,,,,,,1500,90,2,,,,,,,
42363,,,69031,69040,,,,,,,,1800,60,2,,,,,,,
42364,,,79716,79738,,,,,,,,1200,60,1,,,,,,,
42365,,,69029,69027,,,,,,,,650,50,1,,,,,,,
42367,,,69029,65159,,,,,,,,1300,50,2,,,,,,,
42369,,,79203,73665,,,,,,,,1700,90,2,,,,,,,
42370,,,79203,79741,,,,,,,,2400,60,2,,,,,,,
42371,,,79203,67026,,,,,,,,1900,90,2,,,,,,,
42375,,,79741,79742,,,,,,,,1200,60,1,,,,,,,
42376,,,79590,79583,,,,,,,,1700,90,2,,,,,,,
42377,,,79590,65162,,,,,,,,1700,90,2,,,,,,,
42385,,,79723,79738,,,,,,,,5400,100,3,,,,,,,
42390,,,79747,79748,,,,,,,,1400,50,2,,,,,,,
42391,,,79747,77987,,,,,,,,1400,50,2,,,,,,,
42392,,,79722,79749,,,,,,,,1200,60,1,,,,,,,
42393,,,73668,318521,,,,,,,,7200,100,5,,,,,,,
42399,,,79742,71424,,,,,,,,9000,100,5,,,,,,,
42400,,,79752,79753,,,,,,,,2400,60,2,,,,,,,
42401,,,79653,79754,,,,,,,,1200,60,1,,,,,,,
42405,,,78940,79737,,,,,,,,3600,100,2,,,,,,,
42406,,,79755,79657,,,,,,,,1400,50,2,,,,,,,
42407,,,79755,79756,,,,,,,,1400,50,2,,,,,,,
42409,,,79736,79757,,,,,,,,7200,100,4,,,,,,,
42412,,,69239,79760,,,,,,,,9000,100,5,,,,,,,
42415,,,79733,79687,,,,,,,,2000,50,2,,,,,,,
42416,,,79733,79728,,,,,,,,2000,50,2,,,,,,,
42417,,,79763,70658,,,,,,,,5400,100,3,,,,,,,
42418,,,79730,79742,,,,,,,,7200,100,4,,,,,,,
42419,,,71429,79764,,,,,,,,7200,100,4,,,,,,,
42420,,,71429,79765,,,,,,,,1200,60,1,,,,,,,
42426,,,79769,60399,,,,,,,,9000,100,5,,,,,,,
42427,,,79770,79731,,,,,,,,1200,60,2,,,,,,,
42428,,,69258,73212,,,,,,,,2400,60,2,,,,,,,
42429,,,79771,79772,,,,,,,,1200,60,1,,,,,,,
42430,,,79749,69272,,,,,,,,1200,60,1,,,,,,,
42431,,,79749,73208,,,,,,,,1200,60,1,,,,,,,
42432,,,69236,69235,,,,,,,,1300,50,2,,,,,,,
42433,,,69236,70609,,,,,,,,1300,50,2,,,,,,,
42434,,,79683,64744,,,,,,,,2550,90,3,,,,,,,
42435,,,79683,79773,,,,,,,,2550,90,3,,,,,,,
42438,,,79775,79735,,,,,,,,7200,100,4,,,,,,,
42439,,,73207,69288,,,,,,,,700,50,1,,,,,,,
42440,,,73207,79776,,,,,,,,700,50,1,,,,,,,
42441,,,79777,79717,,,,,,,,2400,60,2,,,,,,,
42444,,,79709,79677,,,,,,,,1400,50,2,,,,,,,
42445,,,79709,79778,,,,,,,,1400,50,2,,,,,,,
42446,,,79764,73668,,,,,,,,7200,100,4,,,,,,,
42453,,,79717,78948,,,,,,,,2850,90,3,,,,,,,
42454,,,79717,79780,,,,,,,,2100,50,3,,,,,,,
42455,,,69039,69037,,,,,,,,1800,60,2,,,,,,,
42456,,,69039,79781,,,,,,,,1700,90,2,,,,,,,
42462,,,79781,69039,,,,,,,,1700,90,2,,,,,,,
42463,,,79781,79782,,,,,,,,1700,90,2,,,,,,,
42464,,,68988,79783,,,,,,,,1200,60,1,,,,,,,
42465,,,68988,79784,,,,,,,,5400,100,4,,,,,,,
42466,,,69288,69285,,,,,,,,1400,50,2,,,,,,,
42467,,,69288,73207,,,,,,,,700,50,1,,,,,,,
42468,,,79757,79785,,,,,,,,7200,100,4,,,,,,,
42469,,,79783,79786,,,,,,,,1200,60,1,,,,,,,
42470,,,79780,79770,,,,,,,,2400,60,2,,,,,,,
42471,,,79780,79717,,,,,,,,2100,50,3,,,,,,,
42472,,,79780,79787,,,,,,,,2100,50,3,,,,,,,
42473,,,79788,73210,,,,,,,,1200,60,1,,,,,,,
42474,,,79788,69314,,,,,,,,5400,100,3,,,,,,,
42485,,,79693,79664,,,,,,,,3400,90,4,,,,,,,
42486,,,79693,72270,,,,,,,,3400,90,4,,,,,,,
42487,,,79778,79709,,,,,,,,1400,50,2,,,,,,,
42488,,,79778,77987,,,,,,,,1400,50,2,,,,,,,
42493,,,79795,79796,,,,,,,,1400,50,2,,,,,,,
42494,,,79795,69002,,,,,,,,1400,50,2,,,,,,,
42499,,,79797,73663,,,,,,,,1200,60,1,,,,,,,
42500,,,67026,67025,,,,,,,,1700,90,2,,,,,,,
42501,,,67026,79203,,,,,,,,1900,90,2,,,,,,,
42502,,,67026,79797,,,,,,,,2400,60,2,,,,,,,
42503,,,79765,67026,,,,,,,,2400,60,2,,,,,,,
42504,,,79738,69307,,,,,,,,5400,100,4,,,,,,,
42506,,,79798,79711,,,,,,,,1900,90,2,,,,,,,
42507,,,79798,79799,,,,,,,,1900,90,2,,,,,,,
42508,,,64612,64609,,,,,,,,1500,90,2,,,,,,,
42509,,,64612,64618,,,,,,,,750,90,1,,,,,,,
42510,,,64612,78525,,,,,,,,1500,90,2,,,,,,,
42511,,,64612,79097,,,,,,,,1500,90,2,,,,,,,
42512,,,79711,73206,,,,,,,,850,90,1,,,,,,,
42513,,,79711,78961,,,,,,,,2400,60,2,,,,,,,
42515,,,79711,79685,,,,,,,,2000,50,2,,,,,,,
42516,,,79711,79798,,,,,,,,1900,90,2,,,,,,,
42522,,,69310,79698,,,,,,,,2400,60,2,,,,,,,
42527,,,79662,79804,,,,,,,,7200,100,4,,,,,,,
42528,,,73209,79798,,,,,,,,2400,60,2,,,,,,,
42529,,,79796,79795,,,,,,,,1400,50,2,,,,,,,
42530,,,79796,69008,,,,,,,,850,90,1,,,,,,,
42531,,,79796,64582,,,,,,,,1900,90,2,,,,,,,
42532,,,69289,69285,,,,,,,,1900,90,2,,,,,,,
42533,,,69289,79139,,,,,,,,1000,50,2,,,,,,,
42534,,,69289,79805,,,,,,,,650,50,1,,,,,,,
42535,,,69289,79672,,,,,,,,1400,50,2,,,,,,,
42537,,,79806,79695,,,,,,,,700,50,1,,,,,,,
42538,,,79806,60438,,,,,,,,1700,90,2,,,,,,,
42539,,,79806,79128,,,,,,,,700,50,1,,,,,,,
42540,,,79806,79127,,,,,,,,1700,90,2,,,,,,,
42541,,,73203,78939,,,,,,,,7200,100,4,,,,,,,
42542,,,73203,79777,,,,,,,,2400,60,2,,,,,,,
42553,,,79701,79646,,,,,,,,700,50,1,,,,,,,
42554,,,79701,64528,,,,,,,,1400,50,2,,,,,,,
42555,,,79748,79747,,,,,,,,1400,50,2,,,,,,,
42556,,,79748,73565,,,,,,,,1400,50,2,,,,,,,
42559,,,79809,69242,,,,,,,,9000,100,5,,,,,,,
42565,,,79810,79756,,,,,,,,1400,50,2,,,,,,,
42566,,,79810,79811,,,,,,,,1400,50,2,,,,,,,
42567,,,79810,77948,,,,,,,,1000,50,1,,,,,,,
42568,,,79812,79691,,,,,,,,1800,100,1,,,,,,,
42569,,,79812,79775,,,,,,,,7200,100,4,,,,,,,
42570,,,79804,79813,,,,,,,,7200,100,4,,,,,,,
42571,,,79814,71427,,,,,,,,9000,100,5,,,,,,,
42585,,,79818,79788,,,,,,,,5400,100,4,,,,,,,
42586,,,79773,79683,,,,,,,,2550,90,3,,,,,,,
42587,,,79773,79819,,,,,,,,2400,60,2,,,,,,,
42588,,,79773,79820,,,,,,,,1700,90,2,,,,,,,
42592,,,69297,69329,,,,,,,,3600,100,2,,,,,,,
42596,,,79734,79687,,,,,,,,2000,50,2,,,,,,,
42597,,,79734,76347,,,,,,,,2000,50,2,,,,,,,
42607,,,79706,79823,,,,,,,,3600,100,2,,,,,,,
42608,,,79706,79754,,,,,,,,1200,60,1,,,,,,,
42609,,,79824,79825,,,,,,,,2400,60,2,,,,,,,
42614,,,69308,79818,,,,,,,,5400,100,3,,,,,,,
42615,,,79813,79826,,,,,,,,7200,100,4,,,,,,,
42618,,,79828,79829,,,,,,,,1300,50,2,,,,,,,
42620,,,79828,79831,,,,,,,,1300,50,2,,,,,,,
42623,,,79832,79812,,,,,,,,9000,100,5,,,,,,,
42624,,,64748,64746,,,,,,,,1300,50,2,,,,,,,
42626,,,64748,65156,,,,,,,,1300,50,2,,,,,,,
42628,,,77987,79747,,,,,,,,1400,50,2,,,,,,,
42629,,,77987,79778,,,,,,,,1400,50,2,,,,,,,
42631,,,317361,64618,,,,,,,,1500,90,2,,,,,,,
42634,,,79695,79635,,,,,,,,700,50,1,,,,,,,
42635,,,79695,79806,,,,,,,,700,50,1,,,,,,,
42636,,,79695,79834,,,,,,,,650,50,1,,,,,,,
42637,,,79835,73565,,,,,,,,2100,50,3,,,,,,,
42638,,,79835,79787,,,,,,,,2100,50,3,,,,,,,
42639,,,79826,73205,,,,,,,,7200,100,4,,,,,,,
42640,,,60405,79836,,,,,,,,9000,100,5,,,,,,,
42642,,,79825,78945,,,,,,,,3600,100,2,,,,,,,
42646,,,79785,79838,,,,,,,,7200,100,4,,,,,,,
42647,,,79823,79839,,,,,,,,3600,100,2,,,,,,,
42648,,,79840,79809,,,,,,,,9000,100,5,,,,,,,
42649,,,79841,79842,,,,,,,,2400,60,2,,,,,,,
42650,,,79841,79782,,,,,,,,1700,90,2,,,,,,,
42655,,,79839,69264,,,,,,,,3600,100,2,,,,,,,
42656,,,79819,68992,,,,,,,,1200,60,1,,,,,,,
42658,,,79799,79798,,,,,,,,1900,90,2,,,,,,,
42659,,,79799,79824,,,,,,,,2400,60,2,,,,,,,
42660,,,79799,79843,,,,,,,,3800,90,4,,,,,,,
42661,,,79842,79844,,,,,,,,1200,60,1,,,,,,,
42662,,,79782,79781,,,,,,,,1700,90,2,,,,,,,
42663,,,79782,79841,,,,,,,,1700,90,2,,,,,,,
42664,,,79782,79845,,,,,,,,1700,90,2,,,,,,,
42665,,,79782,69019,,,,,,,,850,90,1,,,,,,,
42671,,,79760,79814,,,,,,,,9000,100,5,,,,,,,
42675,,,71426,79840,,,,,,,,9000,100,5,,,,,,,
42676,,,79776,73207,,,,,,,,700,50,1,,,,,,,
42677,,,79776,79805,,,,,,,,1000,50,1,,,,,,,
42678,,,79776,79846,,,,,,,,700,50,1,,,,,,,
42679,,,79699,79843,,,,,,,,2400,60,2,,,,,,,
42680,,,79754,78927,,,,,,,,1200,60,1,,,,,,,
42682,,,79834,79695,,,,,,,,1300,50,2,,,,,,,
42684,,,79834,70614,,,,,,,,1500,90,2,,,,,,,
42685,,,79847,79848,,,,,,,,7200,100,4,,,,,,,
42689,,,73667,73664,,,,,,,,1700,90,2,,,,,,,
42690,,,73667,79850,,,,,,,,1400,50,2,,,,,,,
42691,,,73565,73558,,,,,,,,1400,50,2,,,,,,,
42692,,,73565,79748,,,,,,,,1400,50,2,,,,,,,
42693,,,73565,79835,,,,,,,,2100,50,3,,,,,,,
42694,,,73565,64528,,,,,,,,1400,50,2,,,,,,,
42695,,,78931,79832,,,,,,,,1200,60,1,,,,,,,
42697,,,76344,77991,,,,,,,,3400,90,4,,,,,,,
42698,,,76344,76226,,,,,,,,3400,90,4,,,,,,,
42699,,,79820,79773,,,,,,,,1700,90,2,,,,,,,
42700,,,79820,68995,,,,,,,,1700,90,2,,,,,,,
42701,,,79851,79852,,,,,,,,7200,100,4,,,,,,,
42702,,,68990,68991,,,,,,,,1200,60,1,,,,,,,
42703,,,79853,79832,,,,,,,,7200,100,4,,,,,,,
42705,,,79787,78937,,,,,,,,2400,60,2,,,,,,,
42706,,,79787,79780,,,,,,,,2100,50,3,,,,,,,
42707,,,79787,79835,,,,,,,,2100,50,3,,,,,,,
42710,,,76214,65159,,,,,,,,700,50,1,,,,,,,
42712,,,76214,79854,,,,,,,,1700,90,2,,,,,,,
42713,,,79843,79799,,,,,,,,3800,90,4,,,,,,,
42714,,,79843,79846,,,,,,,,1000,50,1,,,,,,,
42715,,,79843,76347,,,,,,,,3800,90,4,,,,,,,
42718,,,71906,71905,,,,,,,,1900,90,2,,,,,,,
42719,,,71906,77226,,,,,,,,1900,90,2,,,,,,,
42720,,,69306,79735,,,,,,,,1200,60,1,,,,,,,
42721,,,79838,78925,,,,,,,,7200,100,4,,,,,,,
42723,,,70614,70612,,,,,,,,750,90,1,,,,,,,
42724,,,70614,78929,,,,,,,,2000,50,2,,,,,,,
42725,,,70614,79834,,,,,,,,1500,90,2,,,,,,,
42737,,,79857,68986,,,,,,,,7200,100,4,,,,,,,
42738,,,79845,79782,,,,,,,,1700,90,2,,,,,,,
42739,,,79845,79858,,,,,,,,2400,60,2,,,,,,,
42740,,,79845,79859,,,,,,,,1700,90,2,,,,,,,
42741,,,79844,79860,,,,,,,,7200,100,5,,,,,,,
42742,,,79666,79645,,,,,,,,1400,50,2,,,,,,,
42743,,,79666,79697,,,,,,,,1400,50,2,,,,,,,
42744,,,72270,72268,,,,,,,,3800,90,4,,,,,,,
42745,,,72270,79693,,,,,,,,3400,90,4,,,,,,,
42755,,,79805,69289,,,,,,,,650,50,1,,,,,,,
42756,,,79805,79776,,,,,,,,1000,50,1,,,,,,,
42757,,,79805,79864,,,,,,,,650,50,1,,,,,,,
42759,,,79865,79866,,,,,,,,1000,50,1,,,,,,,
42760,,,79865,79867,,,,,,,,1000,50,1,,,,,,,
42761,,,79868,76214,,,,,,,,2400,60,2,,,,,,,
42765,,,79870,79868,,,,,,,,1200,60,1,,,,,,,
42766,,,79866,79865,,,,,,,,1000,50,1,,,,,,,
42767,,,79866,79850,,,,,,,,1000,50,1,,,,,,,
42768,,,79871,79872,,,,,,,,1200,60,1,,,,,,,
42769,,,79681,79873,,,,,,,,7200,100,4,,,,,,,
42770,,,79846,79776,,,,,,,,700,50,1,,,,,,,
42771,,,79846,79843,,,,,,,,1000,50,1,,,,,,,
42772,,,79846,79864,,,,,,,,2000,50,2,,,,,,,
42773,,,79846,79874,,,,,,,,700,50,1,,,,,,,
42774,,,79875,79876,,,,,,,,1200,60,1,,,,,,,
42775,,,79875,79877,,,,,,,,7200,100,4,,,,,,,
42778,,,79880,79881,,,,,,,,7200,100,4,,,,,,,
42779,,,79850,73667,,,,,,,,1400,50,2,,,,,,,
42780,,,79850,79866,,,,,,,,1000,50,1,,,,,,,
42781,,,79850,79882,,,,,,,,750,90,1,,,,,,,
42782,,,68995,68993,,,,,,,,1700,90,2,,,,,,,
42783,,,68995,68996,,,,,,,,1400,50,2,,,,,,,
42784,,,68995,79820,,,,,,,,1700,90,2,,,,,,,
42785,,,68995,79811,,,,,,,,1400,50,2,,,,,,,
42786,,,79883,79884,,,,,,,,7200,100,5,,,,,,,
42790,,,79873,79885,,,,,,,,7200,100,4,,,,,,,
42793,,,79886,79870,,,,,,,,1200,60,1,,,,,,,
42794,,,79886,79887,,,,,,,,1800,100,1,,,,,,,
42795,,,79697,73214,,,,,,,,1400,50,2,,,,,,,
42796,,,79697,79666,,,,,,,,1400,50,2,,,,,,,
42797,,,79888,79883,,,,,,,,7200,100,4,,,,,,,
42798,,,79860,79889,,,,,,,,7200,100,4,,,,,,,
42805,,,79881,79891,,,,,,,,7200,100,4,,,,,,,
42808,,,79892,79875,,,,,,,,7200,100,5,,,,,,,
42810,,,79893,78929,,,,,,,,2400,60,2,,,,,,,
42814,,,69019,69018,,,,,,,,1500,90,2,,,,,,,
42815,,,69019,69020,,,,,,,,1000,50,1,,,,,,,
42816,,,69019,79782,,,,,,,,1700,90,2,,,,,,,
42817,,,69019,64483,,,,,,,,1700,90,2,,,,,,,
42818,,,79672,79670,,,,,,,,1000,50,1,,,,,,,
42819,,,79672,69289,,,,,,,,1400,50,2,,,,,,,
42820,,,79672,73548,,,,,,,,1400,50,2,,,,,,,
42823,,,67027,67025,,,,,,,,1700,90,2,,,,,,,
42824,,,67027,79032,,,,,,,,1900,90,2,,,,,,,
42825,,,67027,76298,,,,,,,,900,50,1,,,,,,,
42828,,,79895,79883,,,,,,,,1200,60,1,,,,,,,
42830,,,76347,79130,,,,,,,,3800,90,4,,,,,,,
42831,,,76347,79734,,,,,,,,2000,50,2,,,,,,,
42832,,,76347,79843,,,,,,,,3800,90,4,,,,,,,
42833,,,76347,77944,,,,,,,,2000,50,2,,,,,,,
42835,,,79864,79805,,,,,,,,650,50,1,,,,,,,
42836,,,79864,79896,,,,,,,,1300,50,2,,,,,,,
42837,,,79864,73549,,,,,,,,1000,50,1,,,,,,,
42841,,,73534,79651,,,,,,,,1900,90,2,,,,,,,
42842,,,73534,72258,,,,,,,,2850,90,3,,,,,,,
42843,,,72259,72255,,,,,,,,1900,90,2,,,,,,,
42844,,,72259,79138,,,,,,,,1900,90,2,,,,,,,
42845,,,79889,79897,,,,,,,,7200,100,4,,,,,,,
42846,,,70657,79682,,,,,,,,5400,100,3,,,,,,,
42849,,,79641,72179,,,,,,,,650,50,1,,,,,,,
42850,,,79641,79650,,,,,,,,650,50,1,,,,,,,
42857,,,79657,79640,,,,,,,,1400,50,2,,,,,,,
42858,,,79657,79755,,,,,,,,1400,50,2,,,,,,,
42862,,,76298,67027,,,,,,,,900,50,1,,,,,,,
42863,,,76298,79900,,,,,,,,1000,50,1,,,,,,,
42864,,,79900,76298,,,,,,,,1000,50,1,,,,,,,
42865,,,79900,79867,,,,,,,,1000,50,1,,,,,,,
42866,,,79900,79901,,,,,,,,1000,50,1,,,,,,,
42867,,,79874,79846,,,,,,,,700,50,1,,,,,,,
42868,,,79874,79902,,,,,,,,700,50,1,,,,,,,
42870,,,73548,79672,,,,,,,,1400,50,2,,,,,,,
42871,,,73548,79903,,,,,,,,1400,50,2,,,,,,,
42872,,,73548,73549,,,,,,,,1400,50,2,,,,,,,
42873,,,69008,69007,,,,,,,,1500,90,2,,,,,,,
42874,,,69008,79796,,,,,,,,850,90,1,,,,,,,
42876,,,79756,79755,,,,,,,,1400,50,2,,,,,,,
42877,,,79756,79810,,,,,,,,1400,50,2,,,,,,,
42882,,,68992,79904,,,,,,,,1800,100,1,,,,,,,
42887,,,79905,79892,,,,,,,,7200,100,4,,,,,,,
42890,,,78926,79906,,,,,,,,1200,60,1,,,,,,,
42891,,,79907,79857,,,,,,,,7200,100,4,,,,,,,
42892,,,79811,79810,,,,,,,,1400,50,2,,,,,,,
42893,,,79811,68995,,,,,,,,1400,50,2,,,,,,,
42894,,,64528,64526,,,,,,,,1400,50,2,,,,,,,
42895,,,64528,73561,,,,,,,,1800,60,2,,,,,,,
42896,,,64528,79701,,,,,,,,1400,50,2,,,,,,,
42897,,,64528,73565,,,,,,,,1400,50,2,,,,,,,
42898,,,79908,79659,,,,,,,,1400,50,2,,,,,,,
42899,,,79903,73548,,,,,,,,1400,50,2,,,,,,,
42900,,,79903,73566,,,,,,,,1400,50,2,,,,,,,
42903,,,77944,77941,,,,,,,,2000,50,2,,,,,,,
42904,,,77944,76347,,,,,,,,2000,50,2,,,,,,,
42905,,,77944,79902,,,,,,,,1000,50,1,,,,,,,
42906,,,79867,79865,,,,,,,,1000,50,1,,,,,,,
42907,,,79867,79900,,,,,,,,1000,50,1,,,,,,,
42910,,,60438,79806,,,,,,,,850,90,1,,,,,,,
42911,,,60438,64529,,,,,,,,1400,50,2,,,,,,,
42916,,,79896,79864,,,,,,,,1300,50,2,,,,,,,
42917,,,79896,77985,,,,,,,,1300,50,2,,,,,,,
42924,,,79912,79886,,,,,,,,1800,100,2,,,,,,,
42926,,,79897,79913,,,,,,,,7200,100,4,,,,,,,
42927,,,64615,64610,,,,,,,,1000,50,1,,,,,,,
42928,,,64615,64616,,,,,,,,1500,90,2,,,,,,,
42929,,,64615,64613,,,,,,,,1000,50,1,,,,,,,
42930,,,64615,78525,,,,,,,,1500,90,2,,,,,,,
42931,,,72271,72269,,,,,,,,3400,90,4,,,,,,,
42932,,,72271,79119,,,,,,,,650,50,1,,,,,,,
42933,,,72271,77991,,,,,,,,3400,90,4,,,,,,,
42936,,,79904,77230,,,,,,,,1200,60,1,,,,,,,
42937,,,79891,79915,,,,,,,,7200,100,4,,,,,,,
42938,,,74655,79907,,,,,,,,7200,100,4,,,,,,,
42939,,,79915,79916,,,,,,,,7200,100,4,,,,,,,
42940,,,79917,79912,,,,,,,,1800,100,1,,,,,,,
42941,,,79902,79874,,,,,,,,700,50,1,,,,,,,
42942,,,79902,77944,,,,,,,,1000,50,1,,,,,,,
42943,,,79902,79918,,,,,,,,1000,50,1,,,,,,,
42944,,,79902,77943,,,,,,,,700,50,1,,,,,,,
42956,,,73549,79864,,,,,,,,1000,50,1,,,,,,,
42957,,,73549,73548,,,,,,,,1400,50,2,,,,,,,
42958,,,73549,79920,,,,,,,,700,50,1,,,,,,,
42959,,,73549,77986,,,,,,,,1400,50,2,,,,,,,
42960,,,79131,79130,,,,,,,,3800,90,4,,,,,,,
42961,,,79131,77942,,,,,,,,3800,90,4,,,,,,,
42968,,,79922,79905,,,,,,,,7200,100,4,,,,,,,
42974,,,79923,79924,,,,,,,,1200,60,1,,,,,,,
42975,,,79923,79925,,,,,,,,1200,60,1,,,,,,,
42976,,,77991,77990,,,,,,,,1000,50,1,,,,,,,
42977,,,77991,76344,,,,,,,,3400,90,4,,,,,,,
42978,,,77991,72271,,,,,,,,3400,90,4,,,,,,,
42979,,,70606,79853,,,,,,,,7200,100,4,,,,,,,
42980,,,70606,79893,,,,,,,,2400,60,2,,,,,,,
42981,,,79918,79902,,,,,,,,1000,50,1,,,,,,,
42982,,,79918,77985,,,,,,,,1000,50,1,,,,,,,
42983,,,77231,68983,,,,,,,,1800,100,1,,,,,,,
42984,,,77231,69260,,,,,,,,1200,60,1,,,,,,,
42985,,,78928,79926,,,,,,,,9000,100,5,,,,,,,
42990,,,64749,64746,,,,,,,,1300,50,2,,,,,,,
42991,,,64749,69006,,,,,,,,1300,50,2,,,,,,,
42994,,,73566,73558,,,,,,,,1400,50,2,,,,,,,
42995,,,73566,79903,,,,,,,,1400,50,2,,,,,,,
42996,,,73566,79920,,,,,,,,700,50,1,,,,,,,
42997,,,73566,79929,,,,,,,,1400,50,2,,,,,,,
43003,,,79901,79900,,,,,,,,1000,50,1,,,,,,,
43004,,,79901,76299,,,,,,,,900,60,1,,,,,,,
43005,,,68997,68996,,,,,,,,1400,50,2,,,,,,,
43006,,,68997,79110,,,,,,,,1400,50,2,,,,,,,
43007,,,77985,77984,,,,,,,,1000,50,1,,,,,,,
43008,,,77985,79129,,,,,,,,1300,50,2,,,,,,,
43009,,,77985,79896,,,,,,,,1300,50,2,,,,,,,
43010,,,77985,79918,,,,,,,,1000,50,1,,,,,,,
43015,,,79924,79931,,,,,,,,1200,60,1,,,,,,,
43016,,,79920,73549,,,,,,,,700,50,1,,,,,,,
43017,,,79920,73566,,,,,,,,700,50,1,,,,,,,
43018,,,79931,78928,,,,,,,,1200,60,1,,,,,,,
43022,,,79906,79923,,,,,,,,1200,60,1,,,,,,,
43023,,,79906,79127,,,,,,,,1700,90,2,,,,,,,
43027,,,68984,79934,,,,,,,,1800,100,1,,,,,,,
43028,,,79753,79908,,,,,,,,2400,60,2,,,,,,,
43029,,,79784,79752,,,,,,,,1200,60,1,,,,,,,
43030,,,79784,79763,,,,,,,,5400,100,3,,,,,,,
43031,,,69009,69007,,,,,,,,1500,90,2,,,,,,,
43032,,,69009,69010,,,,,,,,1500,90,2,,,,,,,
43033,,,69000,68998,,,,,,,,1400,50,2,,,,,,,
43034,,,69000,69005,,,,,,,,1400,50,2,,,,,,,
43039,,,77942,77940,,,,,,,,1000,50,1,,,,,,,
43040,,,77942,79118,,,,,,,,3800,90,4,,,,,,,
43041,,,77942,79119,,,,,,,,650,50,1,,,,,,,
43042,,,77942,79131,,,,,,,,3800,90,4,,,,,,,
