name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type,is_connector,x_from,y_from,x_to,y_to
,142,146,149,Highway,1,0.2193463922042743,2.0,1300.0,50.0,1,0,0.2632156706451292,1300.0,0.15,4,1,1,100,10,0,1,0,319070.1842,5810296.301,319200.0612,5810473.063
,143,150,151,Highway,1,0.2105602252974875,1.0,1000.0,50.0,1,0,0.2526722703569851,1000.0,0.15,4,1,1,100,10,0,1,0,318587.3953,5810785.264,318714.0776,5810617.076
,144,150,152,Highway,1,0.5297192322381291,2.0,1400.0,50.0,1,0,0.6356630786857549,1400.0,0.15,4,1,1,100,10,0,1,0,318587.3953,5810785.264,319100.6005,5810916.5
,145,150,153,Highway,1,0.5234390670542122,2.0,1400.0,50.0,1,0,0.6281268804650546,1400.0,0.15,4,1,1,100,10,0,1,0,318587.3953,5810785.264,318081.6396,5810650.358
,146,147,146,Highway,1,0.263458102500264,1.0,1000.0,50.0,1,0,0.3161497230003168,1000.0,0.15,4,1,1,100,10,0,1,0,318850.0612,5810441.063,319070.1842,5810296.301
,147,147,151,Highway,1,0.2224232803418931,1.0,1000.0,50.0,1,0,0.2669079364102717,1000.0,0.15,4,1,1,100,10,0,1,0,318850.0612,5810441.063,318714.0776,5810617.076
,148,154,155,Highway,1,0.4553430797702343,1.0,1000.0,50.0,1,0,0.5464116957242812,1000.0,0.15,4,1,1,100,10,0,1,0,326577.7428,5809715.609,326519.0612,5809264.063
,149,154,156,Highway,1,0.2578404547444067,2.0,1500.0,90.0,1,0,0.1718936364962711,1500.0,0.15,4,1,1,100,10,0,1,0,326577.7428,5809715.609,326322.6137,5809752.903
,150,154,157,Highway,1,0.2215590599458438,1.0,750.0,90.0,1,0,0.1477060399638959,750.0,0.15,4,1,1,100,10,0,1,0,326577.7428,5809715.609,326798.0025,5809691.649
,151,158,159,Highway,1,0.2448571202191208,2.0,1500.0,90.0,1,0,0.1632380801460805,1500.0,0.15,4,1,1,100,10,0,1,0,326468.2293,5808856.494,326224.7703,5808882.623
,152,158,155,Highway,1,0.4107266387985059,1.0,1000.0,50.0,1,0,0.4928719665582071,1000.0,0.15,4,1,1,100,10,0,1,0,326468.2293,5808856.494,326519.0612,5809264.063
,153,158,160,Highway,1,0.2189167442319649,1.0,750.0,90.0,1,0,0.1459444961546433,750.0,0.15,4,1,1,100,10,0,1,0,326468.2293,5808856.494,326684.0339,5808819.712
,154,159,158,Highway,1,0.2448571202191208,1.0,750.0,90.0,1,0,0.1632380801460805,750.0,0.15,4,1,1,100,10,0,1,0,326224.7703,5808882.623,326468.2293,5808856.494
,155,159,161,Highway,1,0.1112880713406375,1.0,1000.0,50.0,1,0,0.133545685608765,1000.0,0.15,4,1,1,100,10,0,1,0,326224.7703,5808882.623,326212.0612,5808772.063
,156,159,162,Highway,1,0.3035416507520576,2.0,1500.0,90.0,1,0,0.2023611005013717,1500.0,0.15,4,1,1,100,10,0,1,0,326224.7703,5808882.623,325925.0538,5808930.66
,157,1923,161,Highway,1,0.4858235395611907,1.0,1000.0,50.0,1,0,0.5829882474734289,1000.0,0.15,4,1,1,100,10,0,1,0,326154.4957,5808289.662,326212.0612,5808772.063
,158,1972,163,Highway,1,0.2480309902184442,1.0,650.0,50.0,1,0,0.297637188262133,650.0,0.15,4,1,1,100,10,0,1,0,325833.9527,5808124.433,325867.9497,5808370.123
,159,164,165,Highway,1,0.2868318433155223,1.0,1000.0,50.0,1,0,0.3441982119786267,1000.0,0.15,4,1,1,100,10,0,1,0,327107.794,5808755.551,327080.0612,5808470.063
,160,164,166,Highway,1,0.1081480334173058,2.0,1500.0,90.0,1,0,0.0720986889448705,1500.0,0.15,4,1,1,100,10,0,1,0,327107.794,5808755.551,327000.9541,5808772.321
,161,164,2280,Highway,1,0.6475207988662532,1.0,750.0,90.0,1,0,0.4316805325775021,750.0,0.15,4,1,1,100,10,0,1,0,327107.794,5808755.551,327749.1534,5808666.437
,162,1924,165,Highway,1,0.2551533557527655,1.0,1000.0,50.0,1,0,0.3061840269033186,1000.0,0.15,4,1,1,100,10,0,1,0,327054.1472,5808216.229,327080.0612,5808470.063
,163,167,115,Highway,1,0.3805150460234549,1.0,1000.0,50.0,1,0,0.4566180552281459,1000.0,0.15,4,1,1,100,10,0,1,0,324487.1867,5810415.813,324865.0612,5810371.063
,164,167,168,Highway,1,0.0847161097445437,2.0,1900.0,90.0,1,0,0.0564774064963625,1900.0,0.15,4,1,1,100,10,0,1,0,324487.1867,5810415.813,324496.0612,5810500.063
,165,167,169,Highway,1,0.1914808507779943,2.0,1700.0,90.0,1,0,0.1276539005186629,1700.0,0.15,4,1,1,100,10,0,1,0,324487.1867,5810415.813,324454.6891,5810227.11
,166,170,171,Highway,1,0.5223480507360688,1.0,1000.0,50.0,1,0,0.6268176608832826,1000.0,0.15,4,1,1,100,10,0,1,0,326730.7483,5811401.514,326667.0612,5810883.063
,167,170,172,Highway,1,0.1526684795669268,2.0,1500.0,90.0,1,0,0.1017789863779512,1500.0,0.15,4,1,1,100,10,0,1,0,326730.7483,5811401.514,326579.1956,5811419.938
,168,170,173,Highway,1,0.2683916029130153,1.0,750.0,90.0,1,0,0.1789277352753435,750.0,0.15,4,1,1,100,10,0,1,0,326730.7483,5811401.514,326997.0022,5811367.707
,169,1925,174,Highway,1,0.410422435425281,1.0,1000.0,50.0,1,0,0.4925069225103372,1000.0,0.15,4,1,1,100,10,0,1,0,327769.6374,5810765.873,327361.1995,5810806.185
,170,171,170,Highway,1,0.5223480507360688,1.0,1000.0,50.0,1,0,0.6268176608832826,1000.0,0.15,4,1,1,100,10,0,1,0,326667.0612,5810883.063,326730.7483,5811401.514
,171,171,175,Highway,1,0.2693373610861159,1.0,1000.0,50.0,1,0,0.323204833303339,1000.0,0.15,4,1,1,100,10,0,1,0,326667.0612,5810883.063,326935.039,5810856.035
,172,176,175,Highway,1,0.242477434984932,2.0,1500.0,90.0,1,0,0.161651623323288,1500.0,0.15,4,1,1,100,10,0,1,0,326908.0612,5810615.063,326935.039,5810856.035
,173,176,177,Highway,1,0.4409591817844368,2.0,1500.0,90.0,1,0,0.2939727878562912,1500.0,0.15,4,1,1,100,10,0,1,0,326908.0612,5810615.063,326857.0612,5810177.063
,174,174,2281,Highway,1,0.4104141797800251,1.0,1000.0,50.0,1,0,0.4924970157360301,1000.0,0.15,4,1,1,100,10,0,1,0,327361.1995,5810806.185,327769.9129,5810768.86
,175,174,178,Highway,1,0.5092041126985066,1.0,1000.0,50.0,1,0,0.6110449352382079,1000.0,0.15,4,1,1,100,10,0,1,0,327361.1995,5810806.185,327423.7473,5811311.533
,176,174,175,Highway,1,0.4290661886705874,1.0,1000.0,50.0,1,0,0.5148794264047049,1000.0,0.15,4,1,1,100,10,0,1,0,327361.1995,5810806.185,326935.039,5810856.035
,177,178,174,Highway,1,0.5092041126985066,1.0,1000.0,50.0,1,0,0.6110449352382079,1000.0,0.15,4,1,1,100,10,0,1,0,327423.7473,5811311.533,327361.1995,5810806.185
,178,178,173,Highway,1,0.4304264149074442,2.0,1500.0,90.0,1,0,0.2869509432716295,1500.0,0.15,4,1,1,100,10,0,1,0,327423.7473,5811311.533,326997.0022,5811367.707
,179,178,2282,Highway,1,0.4048512665831986,2.0,1500.0,90.0,1,0,0.269900844388799,1500.0,0.15,4,1,1,100,10,0,1,0,327423.7473,5811311.533,327825.9026,5811264.889
,180,179,180,Highway,1,0.4079375801172608,1.0,1000.0,50.0,1,0,0.4895250961407129,1000.0,0.15,4,1,1,100,10,0,1,0,324331.9055,5812676.987,323927.0583,5812727.105
,181,179,181,Highway,1,0.128805718888882,1.0,1000.0,50.0,1,0,0.1545668626666584,1000.0,0.15,4,1,1,100,10,0,1,0,324331.9055,5812676.987,324460.0612,5812664.063
,182,179,182,Highway,1,0.2932901400980293,1.0,1000.0,50.0,1,0,0.3519481681176351,1000.0,0.15,4,1,1,100,10,0,1,0,324331.9055,5812676.987,324290.0488,5812386.699
,183,183,184,Highway,1,0.2632677233823525,1.0,1000.0,50.0,1,0,0.3159212680588231,1000.0,0.15,4,1,1,100,10,0,1,0,323199.7579,5811710.535,323169.0612,5811449.063
,184,183,185,Highway,1,0.2065380266246904,2.0,1300.0,50.0,1,0,0.2478456319496285,1300.0,0.15,4,1,1,100,10,0,1,0,323199.7579,5811710.535,322995.0469,5811737.946
,185,183,186,Highway,1,0.1988036865360976,1.0,650.0,50.0,1,0,0.2385644238433171,650.0,0.15,4,1,1,100,10,0,1,0,323199.7579,5811710.535,323397.2385,5811687.637
,186,187,188,Highway,1,0.2436643850283637,1.0,1000.0,50.0,1,0,0.2923972620340365,1000.0,0.15,4,1,1,100,10,0,1,0,323729.0227,5811111.306,323487.0612,5811140.063
,187,187,189,Highway,1,0.1567665191813679,2.0,1300.0,50.0,1,0,0.1881198230176415,1300.0,0.15,4,1,1,100,10,0,1,0,323729.0227,5811111.306,323753.9624,5811266.076
,188,187,190,Highway,1,0.3361201668714699,2.0,1300.0,50.0,1,0,0.4033442002457639,1300.0,0.15,4,1,1,100,10,0,1,0,323729.0227,5811111.306,323702.524,5810776.232
,189,191,188,Highway,1,0.3559845502265513,1.0,1000.0,50.0,1,0,0.4271814602718615,1000.0,0.15,4,1,1,100,10,0,1,0,323134.0612,5811186.063,323487.0612,5811140.063
,190,191,184,Highway,1,0.2653186763120908,1.0,1000.0,50.0,1,0,0.3183824115745089,1000.0,0.15,4,1,1,100,10,0,1,0,323134.0612,5811186.063,323169.0612,5811449.063
,191,192,193,Highway,1,0.2298102407873729,1.0,1000.0,50.0,1,0,0.2757722889448475,1000.0,0.15,4,1,1,100,10,0,1,0,326832.9454,5814827.894,326796.0612,5814601.063
,192,192,194,Highway,1,0.2245498246094326,1.0,700.0,50.0,1,0,0.2694597895313191,700.0,0.15,4,1,1,100,10,0,1,0,326832.9454,5814827.894,326967.04915,5814955.0045
,193,192,195,Highway,1,0.3186888617700344,1.0,700.0,50.0,1,0,0.3824266341240413,700.0,0.15,4,1,1,100,10,0,1,0,326832.9454,5814827.894,326582.8059,5814630.428
,194,196,197,Highway,1,0.4254633696834538,1.0,750.0,90.0,1,0,0.2836422464556359,750.0,0.15,4,1,1,100,10,0,1,0,326700.5112,5813825.567,327085.0735,5814007.586
,195,196,198,Highway,1,0.1109985068190589,1.0,1000.0,50.0,1,0,0.1331982081828707,1000.0,0.15,4,1,1,100,10,0,1,0,326700.5112,5813825.567,326711.0612,5813936.063
,196,196,199,Highway,1,0.0752437758262748,2.0,1500.0,90.0,1,0,0.0501625172175165,1500.0,0.15,4,1,1,100,10,0,1,0,326700.5112,5813825.567,326635.1731,5813788.25
,197,197,196,Highway,1,0.4254633696834538,2.0,1500.0,90.0,1,0,0.2836422464556359,1500.0,0.15,4,1,1,100,10,0,1,0,327085.0735,5814007.586,326700.5112,5813825.567
,198,197,200,Highway,1,0.2734164044917441,1.0,1000.0,50.0,1,0,0.328099685390093,1000.0,0.15,4,1,1,100,10,0,1,0,327085.0735,5814007.586,327055.9789,5813735.722
,199,197,201,Highway,1,0.2540452884085207,1.0,750.0,90.0,1,0,0.1693635256056804,750.0,0.15,4,1,1,100,10,0,1,0,327085.0735,5814007.586,327315.0093,5814115.607
,200,200,197,Highway,1,0.2734164044917441,1.0,1000.0,50.0,1,0,0.328099685390093,1000.0,0.15,4,1,1,100,10,0,1,0,327055.9789,5813735.722,327085.0735,5814007.586
,201,200,202,Highway,1,0.2516886125065692,1.0,1000.0,50.0,1,0,0.302026335007883,1000.0,0.15,4,1,1,100,10,0,1,0,327055.9789,5813735.722,327023.2077,5813486.176
,202,200,203,Highway,1,0.2245498246094326,2.0,1500.0,90.0,1,0,0.149699883072955,1500.0,0.15,4,1,1,100,10,0,1,0,327055.9789,5813735.722,326845.576,5813761.986
,203,200,204,Highway,1,0.2064829913453825,1.0,750.0,90.0,1,0,0.1376553275635883,750.0,0.15,4,1,1,100,10,0,1,0,327055.9789,5813735.722,327261.2703,5813713.571
,204,202,200,Highway,1,0.2516886125065692,1.0,1000.0,50.0,1,0,0.302026335007883,1000.0,0.15,4,1,1,100,10,0,1,0,327023.2077,5813486.176,327055.9789,5813735.722
,205,202,205,Highway,1,0.1374503118630967,1.0,1000.0,50.0,1,0,0.1649403742357161,1000.0,0.15,4,1,1,100,10,0,1,0,327023.2077,5813486.176,326887.0612,5813505.063
,206,202,206,Highway,1,0.239896961233904,1.0,1000.0,50.0,1,0,0.2878763534806849,1000.0,0.15,4,1,1,100,10,0,1,0,327023.2077,5813486.176,327261.075,5813455.036
,207,1926,207,Highway,1,0.2322265601178698,2.0,1700.0,90.0,1,0,0.1548177067452465,1700.0,0.15,4,1,1,100,10,0,1,0,327607.6961,5812878.808,327377.4122,5812908.783
,208,1927,208,Highway,1,0.5099086555284267,2.0,1700.0,90.0,1,0,0.3399391036856177,1700.0,0.15,4,1,1,100,10,0,1,0,327587.2086,5811972.566,327083.0112,5812048.67
,209,1928,105,Highway,1,0.4113573774070455,2.0,1300.0,50.0,1,0,0.4936288528884546,1300.0,0.15,4,1,1,100,10,0,1,0,323403.6615,5808317.931,323457.9598,5808725.689
,210,1929,209,Highway,1,0.3233410306454137,2.0,1700.0,90.0,1,0,0.2155606870969424,1700.0,0.15,4,1,1,100,10,0,1,0,324213.0865,5808285.453,324257.5881,5808605.717
,211,210,211,Highway,1,0.2418540886566773,1.0,750.0,90.0,1,0,0.1612360591044515,750.0,0.15,4,1,1,100,10,0,1,0,323113.9682,5809338.323,323353.9542,5809308.321
,212,210,212,Highway,1,0.2237687675037208,2.0,1500.0,90.0,1,0,0.1491791783358138,1500.0,0.15,4,1,1,100,10,0,1,0,323113.9682,5809338.323,322891.9579,5809366.321
,213,109,108,Highway,1,0.4067501928545776,1.0,1000.0,50.0,1,0,0.4881002314254931,1000.0,0.15,4,1,1,100,10,0,1,0,323076.0639,5809034.081,322674.3212,5809097.709
,214,109,112,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1,1,100,10,0,1,0,323076.0639,5809034.081,323279.05700000003,5809003.032500001
,215,213,214,Highway,1,0.2893602852340165,1.0,700.0,50.0,1,0,0.3472323422808198,700.0,0.15,4,1,1,100,10,0,1,0,325088.8077,5808759.992,325120.4045,5809047.622
,216,213,215,Highway,1,0.2742015089151116,2.0,1400.0,50.0,1,0,0.3290418106981339,1400.0,0.15,4,1,1,100,10,0,1,0,325088.8077,5808759.992,325066.3221,5808486.714
,217,216,217,Highway,1,0.2245498246094326,1.0,750.0,90.0,1,0,0.149699883072955,750.0,0.15,4,1,1,100,10,0,1,0,325467.1359,5808428.4185,325867.9497,5808370.123
,218,216,218,Highway,1,0.2245498246094326,2.0,1500.0,90.0,1,0,0.149699883072955,1500.0,0.15,4,1,1,100,10,0,1,0,325467.1359,5808428.4185,325066.3221,5808486.714
,219,165,164,Highway,1,0.2868318433155223,1.0,1000.0,50.0,1,0,0.3441982119786267,1000.0,0.15,4,1,1,100,10,0,1,0,327080.0612,5808470.063,327107.794,5808755.551
,220,165,2283,Highway,1,0.255153221915735,1.0,1000.0,50.0,1,0,0.306183866298882,1000.0,0.15,4,1,1,100,10,0,1,0,327080.0612,5808470.063,327057.1334,5808215.942
,221,219,220,Highway,1,0.2503550127316255,2.0,1500.0,90.0,1,0,0.1669033418210836,1500.0,0.15,4,1,1,100,10,0,1,0,326737.0612,5809242.063,326773.5612,5809489.743
,222,219,160,Highway,1,0.425666843606729,2.0,1500.0,90.0,1,0,0.2837778957378193,1500.0,0.15,4,1,1,100,10,0,1,0,326737.0612,5809242.063,326684.0339,5808819.712
,223,155,154,Highway,1,0.4553430797702343,1.0,1000.0,50.0,1,0,0.5464116957242812,1000.0,0.15,4,1,1,100,10,0,1,0,326519.0612,5809264.063,326577.7428,5809715.609
,224,155,158,Highway,1,0.4107266387985059,1.0,1000.0,50.0,1,0,0.4928719665582071,1000.0,0.15,4,1,1,100,10,0,1,0,326519.0612,5809264.063,326468.2293,5808856.494
,225,221,160,Highway,1,0.2762796336076976,2.0,1500.0,90.0,1,0,0.1841864224051317,1500.0,0.15,4,1,1,100,10,0,1,0,326654.0612,5808545.063,326684.0339,5808819.712
,226,221,2284,Highway,1,0.2754140584909615,2.0,1500.0,90.0,1,0,0.1836093723273077,1500.0,0.15,4,1,1,100,10,0,1,0,326654.0612,5808545.063,326633.6141,5808270.409
,227,161,159,Highway,1,0.1112880713406375,1.0,1000.0,50.0,1,0,0.133545685608765,1000.0,0.15,4,1,1,100,10,0,1,0,326212.0612,5808772.063,326224.7703,5808882.623
,228,161,2285,Highway,1,0.4827666719876238,1.0,1000.0,50.0,1,0,0.5793200063851486,1000.0,0.15,4,1,1,100,10,0,1,0,326212.0612,5808772.063,326166.469,5808291.454
,229,222,162,Highway,1,0.2819898261707282,1.0,650.0,50.0,1,0,0.3383877914048738,650.0,0.15,4,1,1,100,10,0,1,0,325897.0612,5808650.063,325925.0538,5808930.66
,230,222,163,Highway,1,0.281449610112502,1.0,650.0,50.0,1,0,0.3377395321350024,650.0,0.15,4,1,1,100,10,0,1,0,325897.0612,5808650.063,325867.9497,5808370.123
,231,93,92,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1,1,100,10,0,1,0,324683.98665,5809539.533,324633.2298,5809120.548
,232,93,96,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1,1,100,10,0,1,0,324683.98665,5809539.533,324734.7435,5809958.518
,233,223,224,Highway,1,0.3660814346509051,1.0,700.0,50.0,1,0,0.4392977215810861,700.0,0.15,4,1,1,100,10,0,1,0,325182.8042,5809515.961,325236.1824,5809878.13
,234,223,214,Highway,1,0.4724776624146352,2.0,1400.0,50.0,1,0,0.5669731948975623,1400.0,0.15,4,1,1,100,10,0,1,0,325182.8042,5809515.961,325120.4045,5809047.622
,235,225,226,Highway,1,0.3564151822218724,1.0,850.0,90.0,1,0,0.2376101214812482,850.0,0.15,4,1,1,100,10,0,1,0,324379.2899,5809648.169,324329.2856,5809295.279
,236,225,97,Highway,1,0.3506544164314526,2.0,1700.0,90.0,1,0,0.2337696109543017,1700.0,0.15,4,1,1,100,10,0,1,0,324379.2899,5809648.169,324425.637,5809995.747
,237,115,114,Highway,1,0.1463028679017344,1.0,1000.0,50.0,1,0,0.1755634414820813,1000.0,0.15,4,1,1,100,10,0,1,0,324865.0612,5810371.063,325009.8937,5810350.373
,238,115,167,Highway,1,0.3805150460234549,1.0,1000.0,50.0,1,0,0.4566180552281459,1000.0,0.15,4,1,1,100,10,0,1,0,324865.0612,5810371.063,324487.1867,5810415.813
,239,227,228,Highway,1,0.5206801116700253,2.0,1400.0,50.0,1,0,0.6248161340040302,1400.0,0.15,4,1,1,100,10,0,1,0,321198.0612,5808677.063,320842.3925,5809057.336
,240,227,2287,Highway,1,0.5779492909556053,2.0,1400.0,50.0,1,0,0.6935391491467264,1400.0,0.15,4,1,1,100,10,0,1,0,321198.0612,5808677.063,321639.9016,5808304.501
,241,229,230,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1,1,100,10,0,1,0,320628.5343333333,5808430.790333333,320056.4654,5808773.308
,242,229,2288,Highway,1,0.2245498246094326,2.0,1900.0,90.0,1,0,0.149699883072955,1900.0,0.15,4,1,1,100,10,0,1,0,320628.5343333333,5808430.790333333,320922.8777,5808263.365
,243,231,232,Highway,1,0.2636095750510012,4.0,3400.0,90.0,1,0,0.1757397167006675,3400.0,0.15,4,1,1,100,10,0,1,0,322249.0612,5809152.063,322171.7799,5809404.09
,244,231,233,Highway,1,0.2823748845112857,3.0,2550.0,90.0,1,0,0.1882499230075237,2550.0,0.15,4,1,1,100,10,0,1,0,322249.0612,5809152.063,322332.9536,5808882.438
,245,211,210,Highway,1,0.2418540886566773,2.0,1500.0,90.0,1,0,0.1612360591044515,1500.0,0.15,4,1,1,100,10,0,1,0,323353.9542,5809308.321,323113.9682,5809338.323
,246,211,113,Highway,1,0.1611810068836579,1.0,750.0,90.0,1,0,0.1074540045891052,750.0,0.15,4,1,1,100,10,0,1,0,323353.9542,5809308.321,323513.0702,5809282.603
,247,234,235,Highway,1,0.067745919695302,1.0,1000.0,50.0,1,0,0.0812951036343624,1000.0,0.15,4,1,1,100,10,0,1,0,323917.0612,5813172.063,323984.0656,5813182.059
,248,234,236,Highway,1,0.3430961111763076,1.0,1000.0,50.0,1,0,0.4117153334115691,1000.0,0.15,4,1,1,100,10,0,1,0,323917.0612,5813172.063,323576.9135,5813216.946
,249,237,238,Highway,1,0.3105014358474076,1.0,1000.0,50.0,1,0,0.3726017230168891,1000.0,0.15,4,1,1,100,10,0,1,0,323452.0612,5812167.063,323486.055,5812475.698
,250,237,186,Highway,1,0.4825503268170799,1.0,1000.0,50.0,1,0,0.5790603921804959,1000.0,0.15,4,1,1,100,10,0,1,0,323452.0612,5812167.063,323397.2385,5811687.637
,251,239,182,Highway,1,0.1730386403371779,1.0,1000.0,50.0,1,0,0.2076463684046135,1000.0,0.15,4,1,1,100,10,0,1,0,324268.0612,5812215.063,324290.0488,5812386.699
,252,239,240,Highway,1,0.6278848437915004,1.0,1000.0,50.0,1,0,0.7534618125498006,1000.0,0.15,4,1,1,100,10,0,1,0,324268.0612,5812215.063,324193.2574,5811591.65
,253,241,242,Highway,1,0.3508062676651504,2.0,1300.0,50.0,1,0,0.4209675211981805,1300.0,0.15,4,1,1,100,10,0,1,0,323848.0612,5812081.063,323887.0582,5812429.695
,254,241,243,Highway,1,0.4442071046384163,2.0,1300.0,50.0,1,0,0.5330485255660995,1300.0,0.15,4,1,1,100,10,0,1,0,323848.0612,5812081.063,323798.0071,5811639.685
,255,244,245,Highway,1,0.365132130013628,1.0,700.0,50.0,1,0,0.4381585560163536,700.0,0.15,4,1,1,100,10,0,1,0,324652.0612,5811984.063,324695.0218,5812346.659
,256,244,246,Highway,1,0.4429686274561683,1.0,650.0,50.0,1,0,0.531562352947402,650.0,0.15,4,1,1,100,10,0,1,0,324652.0612,5811984.063,324603.985,5811543.711
,257,247,248,Highway,1,0.3112547485430784,3.0,2850.0,90.0,1,0,0.2075031656953856,2850.0,0.15,4,1,1,100,10,0,1,0,323048.0612,5812217.063,323081.2243,5812526.546
,258,247,249,Highway,1,0.3137885356581829,3.0,2850.0,90.0,1,0,0.2091923571054553,2850.0,0.15,4,1,1,100,10,0,1,0,323048.0612,5812217.063,323009.6769,5811905.631
,259,193,192,Highway,1,0.2298102407873729,1.0,1000.0,50.0,1,0,0.2757722889448475,1000.0,0.15,4,1,1,100,10,0,1,0,326796.0612,5814601.063,326832.9454,5814827.894
,260,193,198,Highway,1,0.6704103221162395,1.0,1000.0,50.0,1,0,0.8044923865394874,1000.0,0.15,4,1,1,100,10,0,1,0,326796.0612,5814601.063,326711.0612,5813936.063
,261,1930,250,Highway,1,0.3518559299809873,1.0,1000.0,50.0,1,0,0.4222271159771848,1000.0,0.15,4,1,1,100,10,0,1,0,327710.8621,5814090.577,327362.2658,5814138.36
,262,251,252,Highway,1,0.316065790178189,1.0,1000.0,50.0,1,0,0.3792789482138268,1000.0,0.15,4,1,1,100,10,0,1,0,326670.0612,5812597.063,326356.2562,5812634.799
,263,251,253,Highway,1,0.4790457652286899,1.0,1000.0,50.0,1,0,0.5748549182744279,1000.0,0.15,4,1,1,100,10,0,1,0,326670.0612,5812597.063,327144.9655,5812534.208
,264,198,196,Highway,1,0.1109985068190589,1.0,1000.0,50.0,1,0,0.1331982081828707,1000.0,0.15,4,1,1,100,10,0,1,0,326711.0612,5813936.063,326700.5112,5813825.567
,265,198,193,Highway,1,0.6704103221162395,1.0,1000.0,50.0,1,0,0.8044923865394874,1000.0,0.15,4,1,1,100,10,0,1,0,326711.0612,5813936.063,326796.0612,5814601.063
,266,254,255,Highway,1,0.4419594946431826,1.0,1000.0,50.0,1,0,0.5303513935718192,1000.0,0.15,4,1,1,100,10,0,1,0,319393.0589,5817409.073,319831.0612,5817350.063
,267,254,256,Highway,1,0.298185597826105,2.0,1300.0,50.0,1,0,0.357822717391326,1300.0,0.15,4,1,1,100,10,0,1,0,319393.0589,5817409.073,319430.7806,5817704.863
,268,254,257,Highway,1,0.309008723013617,1.0,1000.0,50.0,1,0,0.3708104676163404,1000.0,0.15,4,1,1,100,10,0,1,0,319393.0589,5817409.073,319086.9027,5817450.963
,269,254,258,Highway,1,0.3185232296977572,2.0,1300.0,50.0,1,0,0.3822278756373087,1300.0,0.15,4,1,1,100,10,0,1,0,319393.0589,5817409.073,319352.739,5817093.112
,270,259,255,Highway,1,0.5855444436932461,1.0,1000.0,50.0,1,0,0.7026533324318953,1000.0,0.15,4,1,1,100,10,0,1,0,320411.6792,5817274.267,319831.0612,5817350.063
,271,259,260,Highway,1,0.0642952289444563,2.0,1300.0,50.0,1,0,0.0771542747333476,1300.0,0.15,4,1,1,100,10,0,1,0,320411.6792,5817274.267,320409.8082,5817209.999
,272,259,261,Highway,1,0.3032397646300184,1.0,650.0,50.0,1,0,0.3638877175560221,650.0,0.15,4,1,1,100,10,0,1,0,320411.6792,5817274.267,320450.4114,5817575.023
,273,262,2289,Highway,1,0.3016958611477724,1.0,1000.0,50.0,1,0,0.3620350333773269,1000.0,0.15,4,1,1,100,10,0,1,0,319312.3093,5817724.265,319344.5706,5818024.231
,274,262,263,Highway,1,0.4085884138187636,2.0,1300.0,50.0,1,0,0.4903060965825163,1300.0,0.15,4,1,1,100,10,0,1,0,319312.3093,5817724.265,318906.7326,5817773.783
,275,262,256,Highway,1,0.1200495169822655,2.0,1300.0,50.0,1,0,0.1440594203787186,1300.0,0.15,4,1,1,100,10,0,1,0,319312.3093,5817724.265,319430.7806,5817704.863
,276,264,265,Highway,1,0.1700525578962364,2.0,1900.0,90.0,1,0,0.1133683719308243,1900.0,0.15,4,1,1,100,10,0,1,0,318495.1827,5817201.629,318333.0279,5817252.851
,277,264,266,Highway,1,0.5502333661928099,2.0,1700.0,90.0,1,0,0.36682224412854,1700.0,0.15,4,1,1,100,10,0,1,0,318495.1827,5817201.629,319041.1255,5817133.049
,278,1931,262,Highway,1,0.3016964865013856,1.0,1000.0,50.0,1,0,0.3620357838016627,1000.0,0.15,4,1,1,100,10,0,1,0,319347.5518,5818023.896,319312.3093,5817724.265
,279,255,254,Highway,1,0.4419594946431826,1.0,1000.0,50.0,1,0,0.5303513935718192,1000.0,0.15,4,1,1,100,10,0,1,0,319831.0612,5817350.063,319393.0589,5817409.073
,280,255,259,Highway,1,0.5855444436932461,1.0,1000.0,50.0,1,0,0.7026533324318953,1000.0,0.15,4,1,1,100,10,0,1,0,319831.0612,5817350.063,320411.6792,5817274.267
,281,260,259,Highway,1,0.0642952289444563,1.0,650.0,50.0,1,0,0.0771542747333476,650.0,0.15,4,1,1,100,10,0,1,0,320409.8082,5817209.999,320411.6792,5817274.267
,282,260,267,Highway,1,0.2545040371135664,2.0,1300.0,50.0,1,0,0.3054048445362797,1300.0,0.15,4,1,1,100,10,0,1,0,320409.8082,5817209.999,320380.9971,5816957.131
,283,268,269,Highway,1,0.2341177406251594,1.0,1000.0,50.0,1,0,0.2809412887501913,1000.0,0.15,4,1,1,100,10,0,1,0,321012.9478,5817510.959,320989.0612,5817278.063
