link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,geometry
176,174,175,AM,817.5286895256651,0.5493786091239192,46.86016326934995,0.817528689525665,
177,178,174,AM,677.6227561323134,0.6303697943547842,48.46718074932855,0.6776227561323134,
178,178,173,AM,1913.4127971776286,0.4009151774818611,64.41658072576985,1.2756085314517525,
179,178,2282,AM,637.8268105458492,0.27122439803304543,89.56080710715538,0.4252178736972328,
180,179,180,AM,2540.54799497226,3.548499448978105,6.8976352283454085,2.54054799497226,
181,179,181,AM,943.0538691769858,0.17290493392158957,44.697065364471534,0.9430538691769859,
182,179,182,AM,2446.9072097326334,2.2444659573492043,7.840354338305462,2.4469072097326334,
183,183,184,AM,612.4799545919227,0.3225899137116704,48.96638962202522,0.6124799545919227,
184,183,185,AM,7792.191555782716,48.23639259738189,0.25690730442711496,5.993993504448243,
185,183,186,AM,348.2485339990259,0.24151292090661414,49.38957778071901,0.5357669753831168,
186,187,188,AM,4204.217639613261,13.99507111443042,1.0446437165029605,4.204217639613261,
187,187,189,AM,3790.877906635751,2.228502371750507,4.220767843964012,2.916059928181347,
